"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
3003,"STN_049","2020-11-26 22:04:28.95399",39.246309,-93.283436,12.92,7.24,6.04,5.12,420.4,1.785,0.097,4.6
3029,"STN_049","2021-05-31 05:24:32.428961",39.247076,-93.281772,15.73,7.57,9.71,6.2,482.4,0.527,0.082,2.75
3039,"STN_049","2020-11-20 16:44:05.06502",39.247954,-93.28225,22.11,7.71,5.92,3.41,446.1,1.231,0.042,9.9
3040,"STN_049","2022-04-29 13:46:09.030592",39.24505,-93.282345,15.77,7.88,9.2,3.72,338,1.305,0.128,15.69
3042,"STN_049","2021-01-14 09:34:27.284904",39.245888,-93.28243,18.3,6.81,7.03,4.82,383.7,3.029,0.055,9.31
3118,"STN_049","2021-08-05 06:59:24.699112",39.246768,-93.282956,10,7.43,5.55,4.02,397.3,0.432,0.075,15.03
3158,"STN_049","2022-11-12 13:28:28.051092",39.243393,-93.282881,15.07,7.59,7.77,0.05,308.9,2.677,0.176,16.54
3182,"STN_049","2022-08-28 16:27:07.577157",39.246983,-93.284181,8.7,7.78,8.5,5.47,358.9,1.687,0.108,12.67
3240,"STN_049","2020-12-23 18:14:44.492306",39.245121,-93.283427,9.69,7.98,6.8,7.2,318,0.433,0.096,13.98
3293,"STN_049","2021-11-09 16:20:55.822525",39.245216,-93.282908,5.78,7.33,9.44,5.44,381.3,1.739,0.13,8.66
3327,"STN_049","2021-05-21 08:38:06.935265",39.245884,-93.282578,21.29,7.25,7.12,8.43,459,0.797,0.061,8.96
3432,"STN_049","2022-11-12 21:23:25.91583",39.247633,-93.282329,14.56,7.54,7.07,8.32,411.7,1.341,0.152,9.2
3470,"STN_049","2021-05-10 08:24:49.340537",39.245735,-93.281773,13.66,7.76,7.38,11.06,360.7,0.655,0.143,13.96
3488,"STN_049","2020-05-05 19:43:07.614255",39.244703,-93.281949,15.73,7.65,5.8,7.22,540.6,2.18,0.016,12.48
3510,"STN_049","2021-03-20 17:11:25.672597",39.245537,-93.283266,19.73,7.08,7.2,5.03,322.5,2.503,0.102,8.12
3560,"STN_049","2020-10-03 19:00:24.104603",39.24598,-93.282412,12.66,7.94,6.55,1.35,435.9,1.084,0.055,9.05
3608,"STN_049","2022-08-02 17:30:44.10013",39.246521,-93.283945,12.37,7.19,8.84,8.08,370.2,1.594,0.035,9.47
3661,"STN_049","2021-08-27 07:54:22.008485",39.24414,-93.282378,20.41,7.62,8.5,12.89,386.3,3.921,0.024,7.41
3700,"STN_049","2020-05-26 03:53:51.076057",39.245724,-93.282283,6.59,7.07,7,9.78,414.7,3.475,0.085,3.62
3721,"STN_049","2021-06-28 00:55:45.755761",39.247094,-93.283846,21.39,8.19,5.1,3.15,394.6,2.588,0.117,7.84
3753,"STN_049","2020-02-12 03:26:02.713632",39.246056,-93.282529,15.93,7.24,9.3,4.35,394.9,2.302,0.061,9.31
3780,"STN_049","2021-04-30 12:38:32.657382",39.243984,-93.283923,17.77,8.09,10.24,0.64,382.7,1.873,0.002,9.83
3820,"STN_049","2021-10-21 21:38:32.280799",39.245582,-93.283204,17.95,7.54,8.35,7.46,454,0.778,0.213,10.04
3831,"STN_049","2020-11-27 14:26:37.763204",39.245037,-93.281586,10.36,8.27,6.94,6.78,373.3,1.893,0.025,3.76
3834,"STN_049","2021-11-23 20:56:29.244334",39.246121,-93.282555,15.03,7.21,6.71,7.02,306.7,2.758,0.038,1.01
3906,"STN_049","2022-06-27 13:00:10.526866",39.245953,-93.284608,19.29,7.44,6.44,2.5,353,2.618,0.058,2.46
3923,"STN_049","2020-05-05 10:49:18.718579",39.243885,-93.282802,8.43,7.9,6.4,11.82,415.5,3.209,0.056,12.71
4041,"STN_049","2021-05-14 13:41:52.274089",39.247014,-93.280331,18.25,7.89,6.67,8.32,453.8,2.23,0.071,9.98
4059,"STN_049","2020-02-02 10:31:01.154285",39.24512,-93.282407,7.87,7.43,7.8,2.37,407.2,0.756,0.057,19.02
4068,"STN_049","2020-08-06 12:06:02.2023",39.247409,-93.282103,13.42,7.2,6.66,10.6,471.8,2.048,0.018,18.39
4072,"STN_049","2020-05-22 17:33:43.188617",39.247825,-93.283111,16.2,7.25,7.16,6.36,330.3,0.341,0.08,5.64
4171,"STN_049","2020-04-11 05:04:40.743713",39.244671,-93.282814,16.39,7.62,8.08,4.1,340.5,0.923,0.01,4.22
4207,"STN_049","2020-11-14 06:49:35.449019",39.244004,-93.28279,6.59,7.93,7.5,2.99,376.8,2.843,0.06,10.06
4223,"STN_049","2022-10-28 15:16:56.523937",39.2441,-93.282609,20.62,7.2,6.61,4.24,412.7,1.794,0.064,2.25
4231,"STN_049","2022-07-09 12:15:43.557686",39.247806,-93.282493,22.97,7.32,8.09,10.2,373.6,2.227,0.182,7.88
4322,"STN_049","2021-04-26 15:41:03.066081",39.247225,-93.283098,21.16,7.3,9.01,6.06,432.4,1.266,0.069,12.75
4458,"STN_049","2022-10-23 08:41:55.658628",39.245814,-93.282506,5.38,6.84,8.37,4.22,358.3,1.501,0.115,11.11
4473,"STN_049","2021-12-08 07:51:32.947584",39.246725,-93.283197,10.43,7.24,10.24,5.27,366.6,2.161,0.168,9.96
4507,"STN_049","2022-07-05 10:34:29.330907",39.244351,-93.281482,16.42,7.39,8.17,6.22,408.6,3.103,0.044,15.52
4570,"STN_049","2021-04-12 06:46:09.692762",39.245095,-93.282583,7.89,7.44,8.11,12.72,354.6,2.619,0.172,16.82
4626,"STN_049","2020-07-29 09:25:16.969925",39.246054,-93.283903,15.78,7.95,9.4,3.98,323.6,3.444,0.115,9.73
4642,"STN_049","2020-05-24 11:35:16.145606",39.245556,-93.282419,10.93,7.63,6.98,1.15,306.9,1.245,0.18,11.48
4691,"STN_049","2020-08-04 17:55:35.779888",39.245542,-93.282137,18.26,7.85,9.37,10.73,445,3.543,0.087,13.29
4742,"STN_049","2022-08-14 21:54:53.676563",39.246175,-93.283718,12.8,7.21,8.23,2.86,467.2,2.15,0.155,6.01
4821,"STN_049","2020-06-15 03:18:41.196936",39.247491,-93.284092,13.07,7.35,6.89,7.7,395.5,1.531,0.059,15.88
4837,"STN_049","2021-08-04 18:34:04.599793",39.24626,-93.283566,17.67,7.83,8.24,2.13,409.2,2.001,0.152,4.29
4916,"STN_049","2020-03-11 18:00:37.980039",39.246131,-93.280686,18.78,7.35,8.43,6.19,429.6,0.548,0.062,12.69
4966,"STN_049","2021-01-18 18:46:36.345625",39.244223,-93.284842,10.16,7.33,6.73,1.19,394.6,1.968,0.112,9.96
4967,"STN_049","2022-11-13 22:32:50.537458",39.244491,-93.283569,18.36,7.14,10.33,9.24,399.7,1.096,0.076,9.13
5163,"STN_049","2022-08-02 17:35:45.372183",39.245982,-93.282505,16.56,7.65,6.4,4.44,421.4,1.424,0.114,14.15
5209,"STN_049","2022-09-15 10:53:11.914498",39.247312,-93.281999,20.43,7.35,5.62,6.03,434.5,3.004,0.014,11.79
5213,"STN_049","2022-09-16 08:00:01.331429",39.246672,-93.283494,14.46,7,10.74,2.01,480.1,2.628,0.076,14.57
5429,"STN_049","2022-03-16 14:28:01.608072",39.246487,-93.280814,16.57,7.7,7.56,0.93,312.9,4.229,0.064,7.68
5442,"STN_049","2022-08-27 15:32:16.50571",39.24501,-93.281628,20.04,7.75,8.65,0.07,473.1,3.208,0.039,12.01
5516,"STN_049","2020-08-15 12:17:19.925359",39.247471,-93.282228,18.92,7.6,6.46,8.79,312.6,2.678,0.117,7.8
5520,"STN_049","2020-03-17 19:44:27.476908",39.247049,-93.283446,19.09,7.23,8.79,4.55,307,2.46,0.077,15.31
5588,"STN_049","2021-06-12 15:27:48.519355",39.245091,-93.281795,15.77,7.96,10.44,7.02,311.8,2.459,0.064,15.16
5594,"STN_049","2020-03-14 17:00:01.509661",39.246286,-93.283391,9.22,7.55,9.24,5.39,367.9,2.582,0.128,8.97
5612,"STN_049","2021-11-03 03:17:55.849646",39.247682,-93.282186,2.51,7.66,6.75,9.9,418.2,2.708,0.082,14.3
5884,"STN_049","2020-04-01 07:57:36.811955",39.245542,-93.280844,12.69,7.49,6.99,6.11,421.7,1.394,0.134,10.49
5893,"STN_049","2021-06-09 03:35:25.790481",39.247217,-93.283934,24.89,7.08,9.12,6.86,452.6,1.034,0.082,4.24
5917,"STN_049","2022-07-11 03:40:30.028883",39.245605,-93.282082,24.21,7.05,9.61,3.02,451.1,1.58,0.033,8.85
5922,"STN_049","2021-05-15 21:37:57.839405",39.248309,-93.283934,12.94,6.7,9.07,8.59,454.7,2.094,0.005,10.91
5938,"STN_049","2021-06-07 19:16:00.412601",39.246562,-93.283618,14.52,7.38,8.24,5.09,343.9,1.608,0.104,1.33
5966,"STN_049","2020-07-23 05:59:55.706762",39.244006,-93.281055,16.48,7.61,6.72,4.22,432.8,1.066,0.14,16.91
6059,"STN_049","2022-11-28 05:20:01.265254",39.245007,-93.282442,20.6,7.48,7.08,1.27,402.9,1.267,0.163,19.64
6060,"STN_049","2021-10-06 18:30:13.938642",39.246733,-93.283094,25.02,7.4,9.93,3.55,459.9,1.791,0.128,8.49
6076,"STN_049","2021-08-11 02:22:17.852544",39.248195,-93.281523,18.99,7.28,7.66,0.41,355,0.312,0.11,7.21
6101,"STN_049","2022-12-25 14:32:58.63394",39.245012,-93.282364,26.13,7.73,9.6,8.45,408.7,1.554,0.111,8
6120,"STN_049","2020-08-02 00:22:51.013907",39.245653,-93.282836,18.45,7.8,7.37,4.41,473,0.145,0.072,14.51
6135,"STN_049","2022-07-11 19:34:55.310609",39.247013,-93.282,16.23,7.49,4.92,6.15,508.3,1.359,0.12,11.8
6179,"STN_049","2020-03-20 02:16:28.89817",39.245863,-93.281091,1.57,7.1,5,6.07,291.3,1.735,0.163,11.22
6261,"STN_049","2021-09-15 18:25:02.816129",39.246111,-93.28236,9.93,7.79,8.54,7,349.1,0.356,0.077,9.84
6290,"STN_049","2022-07-30 11:12:34.58717",39.245408,-93.28381,24.8,7.5,5.45,1.47,312.8,0.535,0.082,16.2
6354,"STN_049","2020-05-05 14:12:05.840575",39.247166,-93.283231,13.78,7.54,9.47,10.49,501.8,1.903,0.063,7.14
6362,"STN_049","2022-05-11 07:00:33.933015",39.245411,-93.285343,15.83,7.37,8.67,4.32,457.6,0.975,0.113,11.44
6421,"STN_049","2022-12-25 21:48:42.779097",39.244975,-93.284164,9.33,8.25,7.67,3.29,373.3,3.73,0.051,11.39
6521,"STN_049","2021-05-25 09:50:59.064156",39.246512,-93.282928,13.91,7.7,8.93,4.81,384.7,1.595,0.088,0.47
6566,"STN_049","2020-03-16 15:56:46.034131",39.246089,-93.283359,16.62,7.45,10.19,8.9,371.2,2.097,0.082,7.81
6617,"STN_049","2020-06-14 03:54:58.157085",39.246707,-93.285173,17.15,7.89,7.31,5.63,422.7,2.552,0.123,6.97
6642,"STN_049","2020-12-29 19:06:32.341954",39.245584,-93.281282,11.21,7.97,9.55,5.37,363.1,2.51,0.031,14.95
6671,"STN_049","2022-11-23 12:51:06.75645",39.245716,-93.283874,13.82,6.94,10.13,3.62,350.5,2.272,0.125,15.32
6759,"STN_049","2022-03-10 17:50:01.004436",39.246867,-93.281795,16.01,7.04,7.55,1.91,370.6,2.528,0.087,8.68
6785,"STN_049","2020-06-03 03:18:34.164627",39.244667,-93.283433,15.55,7.74,4.22,3.75,401.2,2.967,0.113,13.31
6837,"STN_049","2021-05-26 18:16:02.984859",39.247484,-93.283051,20.42,7.46,9.01,3.96,513.5,2.817,0.139,0.7
6953,"STN_049","2022-06-01 03:37:33.598539",39.245364,-93.28218,16.32,7.57,7.78,3.85,410.1,1.398,0.036,10.86
7162,"STN_049","2022-02-14 04:44:28.228584",39.244366,-93.282421,7.65,7.32,8.45,5.49,420.6,2.678,0.049,12.42
7350,"STN_049","2022-06-12 11:02:26.09566",39.245275,-93.284287,26.92,7.93,7.66,5.35,449.9,2.962,0.05,9.04
7359,"STN_049","2021-04-15 17:13:45.203906",39.245581,-93.282438,16.54,7.71,8.08,7.91,348.9,0.463,0.032,14.25
7399,"STN_049","2021-01-12 02:16:02.318692",39.245591,-93.281649,12.4,6.83,10.52,4.9,469.6,0.326,0.184,13.47
7488,"STN_049","2021-09-26 14:59:35.681202",39.24668,-93.282549,15.44,7.46,6.08,6.01,358.9,1.561,0.056,1.44
7514,"STN_049","2022-04-21 09:51:09.412601",39.24615,-93.282795,8.25,7.55,6.74,1.14,425.2,2.277,0.092,8.85
7533,"STN_049","2022-09-01 19:07:56.273384",39.245357,-93.282098,12.4,7.92,5.93,5.85,382.6,1.715,0.096,15.87
7595,"STN_049","2020-03-04 16:34:56.727137",39.245483,-93.283253,16.67,7.05,7.81,3.7,420.8,0.441,0.105,14.19
7606,"STN_049","2021-01-04 18:39:41.320095",39.243579,-93.281264,24.06,7.83,6.26,7.62,446.2,0.91,0.019,13.85
7668,"STN_049","2021-07-20 23:35:51.176597",39.247121,-93.283313,13.75,7.19,8.56,3.42,462.1,2.089,0.049,10.8
7711,"STN_049","2022-08-01 13:44:30.217227",39.245323,-93.282499,6.72,7.7,8.22,9.06,340.1,2.157,0.096,0.83
7790,"STN_049","2021-01-21 04:58:16.684541",39.245756,-93.282888,15.86,7.4,8.16,8.87,422.5,2.062,0.159,9.98
7859,"STN_049","2020-03-29 19:16:13.909208",39.245159,-93.283108,12.48,7.31,9.36,3.79,434.9,1.354,0.061,12.86
7887,"STN_049","2021-02-08 01:27:07.659957",39.246336,-93.279975,12.6,7.71,7.49,1.98,382.4,1.315,0.05,13.58
7915,"STN_049","2021-11-01 10:50:11.13129",39.245998,-93.283405,16.37,7.62,5.71,0.33,333.7,1.494,0.156,7.62
7996,"STN_049","2021-11-05 04:08:54.649249",39.246544,-93.282061,20.17,7.71,8.24,3.27,431.1,2.66,0.141,3.57
8036,"STN_049","2022-03-01 22:09:02.189784",39.245776,-93.283229,19.01,7.43,8.16,7.42,341.6,3.615,0.058,4.56
8048,"STN_049","2020-05-14 10:08:10.475902",39.245409,-93.282179,21.04,7.88,4.28,4.94,477.2,0.945,0.201,6.79
8051,"STN_049","2021-10-30 14:59:12.285051",39.247155,-93.283053,17.11,7.78,11.69,8.89,416.2,1.368,0.039,8.88
8056,"STN_049","2022-07-04 12:09:55.693047",39.245055,-93.282119,20.54,7.37,4.34,5.3,316.1,2.262,0.102,13.29
8117,"STN_049","2020-01-02 02:19:29.830562",39.246165,-93.281046,16.15,7.78,11.06,0.05,426.8,0.864,0.145,1.13
8156,"STN_049","2021-05-14 03:40:29.521403",39.245812,-93.28183,18.64,7.67,8.51,4.38,344,0.409,0.113,9.28
8164,"STN_049","2021-03-07 09:58:26.675568",39.24687,-93.281136,20.42,7.17,7.65,6.14,421.1,0.827,0.092,6.07
8189,"STN_049","2020-05-08 21:30:32.512551",39.246876,-93.282855,21.26,7.15,8.57,6.88,304.6,0.533,0.09,15.05
8193,"STN_049","2022-03-29 22:47:31.000475",39.245265,-93.282727,20.81,7.43,7.84,9.23,448.1,0.061,0.094,5.05
8211,"STN_049","2022-07-07 21:50:53.09897",39.245112,-93.282557,23.75,7.13,6.76,5.28,414.5,0.267,0.148,8.58
8217,"STN_049","2022-09-13 19:04:22.54467",39.243749,-93.281784,15.44,7.86,6.84,0.14,469.9,2.954,0.075,5.46
8298,"STN_049","2021-10-29 15:26:55.979125",39.246732,-93.282358,12.18,7.5,7,3.97,403.3,1.451,0.08,13.64
8348,"STN_049","2022-03-05 08:39:42.468785",39.246859,-93.282616,9.77,7.33,5.54,1,472.7,4.031,0.184,21.69
8437,"STN_049","2020-01-17 08:59:30.302072",39.24484,-93.284368,9.66,7.79,8.69,5.6,404.2,2.028,0.048,18.34
8516,"STN_049","2021-11-23 16:57:36.408678",39.247587,-93.283553,16.88,7.61,6.52,2.18,384,1.527,0.047,2.68
8530,"STN_049","2021-07-04 14:12:34.342432",39.245833,-93.283808,12.65,7.52,5.02,7.2,421.6,1.679,0.037,10.09
8602,"STN_049","2021-08-16 03:15:59.178966",39.245165,-93.282709,17.24,7.38,10.6,3.46,384.8,2.542,0.071,8.4
8838,"STN_049","2022-04-20 04:26:54.347658",39.245137,-93.282291,19.67,7.82,7.01,8.06,392.1,2.839,0.023,11.68
8892,"STN_049","2021-05-10 02:34:00.695503",39.246387,-93.283938,10.1,7.61,6.09,7.26,358.2,0.877,0.032,14.13
8931,"STN_049","2020-03-11 10:26:28.575941",39.246449,-93.283328,13.71,7.97,7.67,5.78,373.2,1.993,0.069,15.29
8951,"STN_049","2022-11-06 06:59:37.791215",39.247619,-93.280759,20.07,7.21,8.69,4.05,391.6,1.887,0.017,13.55
9010,"STN_049","2021-02-06 15:40:11.288832",39.248201,-93.284126,17.47,7.16,5.24,4.69,353.8,2.446,0.088,2.89
9048,"STN_049","2022-11-22 16:28:36.956958",39.245687,-93.281368,17.76,7.28,8.44,0.35,390.5,2.779,0.035,3.35
9114,"STN_049","2022-09-23 15:03:40.327994",39.244536,-93.281303,10.49,7.62,7.76,6.15,334,1.745,0.051,14.26
9145,"STN_049","2021-05-21 19:33:24.116696",39.2477,-93.283259,21.14,7.66,9.7,5.34,371.2,0.581,0.066,9.83
9226,"STN_049","2021-05-03 12:31:30.548567",39.24577,-93.281843,8.39,8.01,8.43,12.87,443.4,3.279,0.087,13.65
9228,"STN_049","2020-05-24 14:50:11.743907",39.245238,-93.28369,7.72,7.61,7.8,9.78,404.1,1.831,0.014,17.95
9235,"STN_049","2020-06-22 21:04:52.156693",39.246117,-93.284256,14.61,7.14,7.52,4.14,346.5,2.06,0.038,11.39
9244,"STN_049","2022-04-02 16:21:59.790615",39.245737,-93.283635,12.5,7.56,7.14,7.28,350,2.503,0.011,5.49
9298,"STN_049","2022-11-16 12:01:03.92496",39.246768,-93.280563,13.67,7.48,8.35,4.24,391.7,3.071,0.112,10.24
9345,"STN_049","2022-07-26 01:54:19.889627",39.244944,-93.28275,14.31,7.05,9.01,2.31,388.7,1.758,0.066,5.52
9435,"STN_049","2022-10-19 09:28:38.615442",39.245908,-93.282537,16.93,7.23,8.34,2.8,350.2,1.317,0.078,12.09
9479,"STN_049","2020-03-06 12:41:04.411839",39.245646,-93.282418,20.99,7.7,8.89,8.08,426.8,1.715,0.066,13.35
9482,"STN_049","2021-08-16 13:33:55.995059",39.246561,-93.281469,28.23,7.51,6.43,8.38,387.3,2.452,0.084,12.94
9531,"STN_049","2022-07-08 19:18:38.223634",39.245672,-93.281229,18.81,7.53,8.53,6.1,459.4,1.604,0.116,17.73
9576,"STN_049","2020-05-13 18:21:28.016953",39.24501,-93.281789,17.61,7.66,7.33,3.6,422,2.115,0.05,21.07
9666,"STN_049","2021-12-04 09:28:55.498653",39.244695,-93.282893,19.62,7.09,8,7.78,393.3,1.857,0.012,5.03
9708,"STN_049","2020-11-13 02:54:59.79847",39.245461,-93.284322,23.06,7.3,6.82,5.83,392.8,3.187,0.134,8.62
9818,"STN_049","2021-11-29 13:14:18.880442",39.245574,-93.281245,16.39,7.26,6.62,6.66,463.2,2.662,0.078,16.25
9959,"STN_049","2021-09-05 21:57:40.535002",39.245093,-93.282876,20.87,7.49,6.54,7.3,346.5,2.778,0.151,7.52
9965,"STN_049","2021-06-24 09:24:08.80222",39.245452,-93.281197,16.72,7.85,7.42,4.34,375.3,1.01,0.092,21.01
9999,"STN_049","2022-03-23 01:15:48.55827",39.246784,-93.283319,17.34,7.16,7.3,7.36,355.5,2.61,0.07,5.83
10055,"STN_049","2020-03-31 10:37:19.685465",39.245293,-93.282935,16.3,7.07,10.37,9.23,414.6,3.804,0.109,15.58
10268,"STN_049","2021-10-12 22:55:56.171603",39.246744,-93.282257,27.54,7.53,6.74,7.59,297.1,2.299,0.112,3.36
10405,"STN_049","2022-09-15 21:42:51.280018",39.24542,-93.281962,17.81,7.45,8.15,0.15,314.9,2.079,0.034,7.96
