"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
3111,"STN_038","2021-12-19 15:41:38.192988",40.346969,-118.380028,21.44,7.58,7.6,6.6,506.7,3.455,0.09,1.27
3238,"STN_038","2020-03-23 12:48:00.545631",40.34712,-118.378498,14.67,7.65,8.6,2.86,353.8,3.122,0.064,19.79
3382,"STN_038","2021-05-04 06:58:13.84319",40.348542,-118.379774,4.71,7.45,8.36,3.62,386,2.784,0.031,5.25
3416,"STN_038","2021-01-03 05:37:58.646334",40.346967,-118.380695,17.49,7.44,8.49,5.2,401.3,2.792,0.154,2.64
3498,"STN_038","2021-09-24 17:55:22.540753",40.349508,-118.379469,20.65,7.36,9.78,7.6,384,0.404,0.096,10.43
3589,"STN_038","2020-02-19 19:21:43.287204",40.346945,-118.378873,9.47,7.47,7.72,2.85,291.3,1.593,0.069,8.96
3598,"STN_038","2020-10-26 19:19:28.111514",40.347995,-118.381372,23.32,7.14,7.7,6.08,339.1,2.743,0.109,12.01
3609,"STN_038","2020-03-14 18:05:03.728387",40.348923,-118.379102,18.39,7.18,4.64,2.43,457.6,0.894,0.104,13.91
3612,"STN_038","2022-01-07 00:49:25.171565",40.3474,-118.379231,12.97,7.02,9.42,1.22,434.7,1.957,0.081,12.18
3683,"STN_038","2020-09-13 02:23:52.037649",40.347798,-118.381804,17.66,7.24,10.3,13.46,391.8,2.198,0.115,16.71
3704,"STN_038","2022-03-25 15:15:16.321845",40.3467,-118.380483,11.5,8.08,7.64,5.79,387.9,2.015,0.077,4.29
3719,"STN_038","2021-11-24 08:29:20.139853",40.348235,-118.381727,17.08,7.85,5.57,6.98,335.3,2.605,0.079,11.64
3781,"STN_038","2022-03-12 17:06:12.156856",40.347118,-118.378672,8.15,7.29,6.66,6.15,330.3,2.792,0.087,17.56
3844,"STN_038","2021-10-01 08:44:10.064899",40.347755,-118.377713,14.15,7.27,4.89,5.3,369,2.266,0.083,5.93
3938,"STN_038","2022-02-11 04:25:38.556135",40.347785,-118.378447,18.55,7.41,9.11,6.29,427.7,0.128,0.149,13.9
3962,"STN_038","2020-09-18 20:50:43.728928",40.346986,-118.380207,20.29,7.6,8.89,7.53,376,2.795,0.055,23.57
3992,"STN_038","2020-05-27 01:41:46.002849",40.346931,-118.378715,16.66,6.97,9.18,6.48,387,2.07,0.119,6.3
4038,"STN_038","2021-04-28 05:34:48.752776",40.345675,-118.3795,21.32,7.44,5.68,1.04,354.2,0.408,0.08,7.93
4065,"STN_038","2020-12-25 06:02:08.418977",40.347747,-118.379574,10.59,7.27,8.67,6.64,368.7,2.182,0.161,2.59
4130,"STN_038","2022-03-17 02:16:17.466287",40.34547,-118.380213,16.33,7.16,8.39,0.36,440.3,1.993,0.08,1.29
4147,"STN_038","2022-11-13 14:34:21.339527",40.348156,-118.380485,7.24,7.82,7.69,6.05,373.3,0.828,0.086,10.53
4240,"STN_038","2021-08-22 08:46:59.710831",40.347994,-118.378672,10.73,7.66,7.77,5.18,446.7,3.362,0.065,1.24
4253,"STN_038","2020-07-16 08:27:25.574713",40.348028,-118.379981,14.94,7.54,8.57,3.41,361.1,0.222,0.024,12.02
4390,"STN_038","2020-10-11 02:21:22.695711",40.348607,-118.381442,17.92,7.84,10.41,6.49,309.4,0.91,0.1,19.83
4401,"STN_038","2022-02-27 11:24:08.657696",40.347806,-118.378821,13.13,7.26,9.56,7.9,455.2,1.601,0.056,7.14
4412,"STN_038","2022-12-28 11:49:04.664588",40.348733,-118.379301,13.82,7.75,9.75,6.39,361.9,1.963,0.024,14.32
4551,"STN_038","2022-03-11 05:34:20.704306",40.34919,-118.378763,21.96,7.36,4.68,3.18,388.7,2.296,0.052,20.16
4553,"STN_038","2022-05-26 20:34:55.087121",40.34608,-118.378776,12.12,7.5,7.36,3.69,462.4,1.515,0.058,13.78
4557,"STN_038","2020-01-07 19:55:22.014597",40.347863,-118.380372,11.9,7.76,7.13,4.62,360,1.776,0.1,18.64
4615,"STN_038","2021-04-01 00:36:11.34115",40.348447,-118.380503,8.52,7.58,8.64,9.09,356,0.99,0.097,4.76
4650,"STN_038","2021-02-03 03:36:13.76409",40.347349,-118.376656,17.59,7.18,5.95,10.55,348.1,2.403,0.133,6.43
4711,"STN_038","2021-05-20 04:23:59.017689",40.348703,-118.381798,14.36,7.27,7.18,3.59,402.1,1.978,0.127,6.1
4741,"STN_038","2021-09-08 17:03:46.621838",40.348013,-118.380511,12.23,7.64,8.77,8.3,452.7,2.72,0.035,12.15
4921,"STN_038","2021-09-28 14:16:26.54946",40.3485,-118.379007,15.77,7.11,6.37,4.78,405.5,1.844,0.098,0.25
4968,"STN_038","2022-05-06 22:26:08.498821",40.348603,-118.378505,5.24,7.53,5.77,1.05,324.8,1.853,0.019,14.4
4991,"STN_038","2022-05-02 10:05:24.058921",40.349718,-118.379629,13.93,7.78,6.34,6.93,412.9,2.125,0.091,14.82
5022,"STN_038","2021-02-18 00:21:41.681654",40.34587,-118.378729,8.14,7.09,10.11,7.94,401.3,0.013,0.027,2.06
5034,"STN_038","2020-07-27 13:16:44.034955",40.348755,-118.379692,14.26,7.79,6.1,7.01,442.9,1.762,0.194,8.08
5107,"STN_038","2020-05-12 23:05:05.219481",40.347126,-118.379062,11.75,7.36,9.72,4.4,377.9,2.952,0.092,0.44
5159,"STN_038","2021-06-04 09:40:44.214845",40.347942,-118.378615,7.3,7.68,8.81,11.01,440.3,1.809,0.113,13.14
5164,"STN_038","2020-08-09 12:46:10.645422",40.349272,-118.379202,18.44,7.4,8.6,7.13,424.8,1.355,0.008,8.36
5280,"STN_038","2022-10-14 07:41:24.689668",40.346918,-118.379339,15.23,7.71,8.64,6.37,462.5,1.249,0.134,4.22
5314,"STN_038","2021-05-03 01:33:58.491887",40.346497,-118.380219,17.74,7.11,7.78,6.08,325.8,1.985,0.109,8.21
5373,"STN_038","2022-10-08 13:14:20.090192",40.347295,-118.377949,11.52,7.38,7.87,7.32,391,2.762,0.129,10.35
5374,"STN_038","2021-03-15 20:02:58.061952",40.347366,-118.378833,21.87,7.28,8.13,9.97,381,2.363,0.049,8.12
5410,"STN_038","2022-05-11 11:13:27.299417",40.348533,-118.379658,21.73,7.32,8.66,7.27,354.1,1.883,0.075,14.6
5415,"STN_038","2022-10-26 16:11:05.758013",40.349254,-118.380252,20.75,7.72,8.14,4,542.4,2.331,0.103,10.75
5443,"STN_038","2022-02-09 06:19:22.193575",40.345904,-118.379191,4.76,7.62,7.85,9.53,456,2.113,0.139,3.76
5535,"STN_038","2022-06-15 16:23:51.875422",40.347024,-118.380773,10.58,7.75,5.16,3.28,385.3,3.997,0.03,4.22
5565,"STN_038","2021-04-10 04:12:49.67481",40.34834,-118.379111,7.08,7.72,6.75,3.93,365.9,1.313,0.146,25.64
5630,"STN_038","2021-11-02 13:13:42.472914",40.348001,-118.380466,16.38,7.15,6.3,0.03,390.1,1.929,0.18,3.49
5660,"STN_038","2020-11-23 09:27:58.72288",40.348618,-118.380757,13.1,7.63,8.31,7.36,436.9,1.358,0.083,16.72
5667,"STN_038","2021-01-07 07:43:23.855889",40.346281,-118.380265,16.86,7.81,6.78,10.09,319.6,1.693,0.078,9.83
5679,"STN_038","2022-11-24 11:58:20.953444",40.34754,-118.379676,24.84,7.16,9.53,5.6,411.4,0.419,0.138,12.79
5731,"STN_038","2021-04-18 08:25:34.703739",40.347757,-118.379626,15.38,7.11,9.42,3.12,345.1,0.85,0.116,5.61
5733,"STN_038","2021-06-08 15:49:09.035724",40.346687,-118.38056,19.77,7.13,8.05,3.29,322.8,0.729,0.12,16.59
5844,"STN_038","2020-10-31 18:02:39.580587",40.347328,-118.378574,12.88,6.99,5.93,6.02,345.7,1.738,0.067,22.7
5851,"STN_038","2021-06-06 04:04:57.356672",40.349085,-118.380246,11.99,8.01,6.79,10.27,420,2.611,0.122,5.8
5863,"STN_038","2021-10-26 12:15:49.351278",40.347853,-118.378592,11.94,7.48,5.33,9.52,388.4,2.829,0.03,15.48
5891,"STN_038","2020-07-12 10:36:10.674111",40.347848,-118.380688,20.06,7.58,7.61,1.46,401,1.483,0.033,9.44
5898,"STN_038","2020-06-08 21:54:17.074508",40.347096,-118.38021,27.02,6.73,7.44,6.2,377.1,2.755,0.135,10.15
5932,"STN_038","2020-12-26 09:10:17.198402",40.348249,-118.380568,11.44,7.15,8.02,6.78,376.2,2.806,0.025,16.73
5971,"STN_038","2021-02-08 07:34:50.501663",40.347279,-118.378773,12.26,7.64,8.1,4.12,451,0.822,0.133,9.77
6004,"STN_038","2022-11-13 02:45:39.488695",40.346081,-118.377914,17.92,7.5,4.86,2.84,340.6,1.266,0.041,11.58
6073,"STN_038","2020-06-08 16:52:20.374645",40.347865,-118.379603,9.35,7.47,9.24,5.83,387.6,1.982,0.016,15.41
6121,"STN_038","2021-07-18 11:01:50.721058",40.348791,-118.37748,12.41,7.66,8.31,8.65,348.9,1.01,0.127,15.46
6152,"STN_038","2022-02-06 22:51:40.126281",40.347442,-118.377321,19.56,8.01,6.89,0.34,454.4,0.307,0.083,11.56
6272,"STN_038","2020-04-09 13:59:40.284791",40.349013,-118.38007,17.91,7.74,9.6,2.45,393.4,2.519,0.046,15.28
6302,"STN_038","2021-10-27 13:08:08.916606",40.347509,-118.377838,16.17,7.46,7.73,5.24,434.8,2.857,0.046,5.7
6466,"STN_038","2020-05-18 13:14:01.170922",40.347603,-118.379252,12.92,7.25,7.93,10.02,319.9,3.246,0.136,7.2
6486,"STN_038","2021-09-19 10:29:11.3306",40.346733,-118.378355,7.03,7.93,9.21,6.05,459.5,0.402,0.165,3.48
6558,"STN_038","2021-04-09 09:03:35.843629",40.347139,-118.38098,13.27,7.5,8.41,10.36,418.7,2.287,0.017,14.11
6599,"STN_038","2021-10-16 06:37:23.624262",40.348019,-118.378164,14.74,8.03,7.71,1.57,463.1,0.997,0.144,9.5
6605,"STN_038","2020-01-08 17:36:32.866333",40.349684,-118.379076,14.01,7.56,10.14,8.21,360.6,0.729,0.085,11.28
6855,"STN_038","2022-10-05 13:38:01.813379",40.3496,-118.380533,20.6,7.75,6.48,2.19,380.5,1.664,0.092,12.03
6972,"STN_038","2022-06-27 02:48:53.886936",40.348275,-118.378361,21.3,7.67,6.47,6.46,332,1.168,0.082,16.11
7078,"STN_038","2020-10-09 16:11:56.845183",40.34758,-118.378709,19.24,7.88,7.38,5.79,371,1.614,0.052,9.04
7094,"STN_038","2021-04-09 07:22:20.686177",40.348258,-118.381973,16.58,7.54,9.43,1.64,441.3,0.213,0.108,3.72
7095,"STN_038","2020-11-30 05:10:12.412242",40.349031,-118.381104,22.64,7.79,8.62,0.77,418.7,4.901,0.066,9.75
7407,"STN_038","2022-01-21 04:17:22.313323",40.348972,-118.379958,16.68,7.67,8.79,10.48,335.6,0.23,0.025,10.85
7421,"STN_038","2020-03-06 11:55:26.970743",40.34793,-118.379346,0.32,8.18,8.7,7.68,397.5,3.597,0.106,10.86
7460,"STN_038","2020-06-23 02:17:33.297237",40.347785,-118.381032,12.13,7.49,8.06,5.58,414.5,1.058,0.077,4.34
7463,"STN_038","2022-12-10 17:45:25.79762",40.346377,-118.379703,13.58,7.58,7.93,5,406.3,1.561,0.049,11.58
7493,"STN_038","2020-04-04 06:56:48.094208",40.347858,-118.379222,19.63,7.56,10.51,7.88,297.9,3.079,0.082,18.86
7522,"STN_038","2020-11-20 19:31:14.955095",40.346076,-118.378057,20.71,7.51,6.55,7.48,461.8,1.371,0.215,8.99
7672,"STN_038","2020-09-19 15:36:06.336127",40.349126,-118.380175,20.41,7.59,6.98,2.13,488.7,2.68,0.109,15.6
7679,"STN_038","2021-04-29 02:15:15.373523",40.347242,-118.380638,19.6,7.43,8.34,2.37,403.7,2.745,0.1,12.83
7692,"STN_038","2020-12-22 15:42:59.136765",40.346338,-118.381041,15.86,7.69,7.45,6.55,377.2,2.55,0.081,10.88
7717,"STN_038","2020-10-11 23:59:38.581891",40.347812,-118.380059,15.54,7.52,7.7,11.11,441.2,1.397,0.203,19.66
7718,"STN_038","2022-05-29 16:56:54.529766",40.34793,-118.379611,14.06,8.13,10.43,4.99,378.6,1,0.155,7.86
7739,"STN_038","2020-03-01 12:49:32.695544",40.347013,-118.377478,21.43,7.29,11.08,7.99,300.4,0.808,0.105,7.36
7799,"STN_038","2022-12-16 13:07:24.564805",40.348174,-118.379587,13.73,7.43,8.16,4.67,372.4,2.013,0.119,12.72
7811,"STN_038","2022-08-20 17:22:43.41016",40.345829,-118.380078,8.23,7.54,10.34,4.34,464.5,2.733,0.12,5.74
7833,"STN_038","2020-07-06 08:46:51.841974",40.347061,-118.379991,15.82,7.46,6.34,0.07,354.6,2.312,0.153,11.16
7843,"STN_038","2020-02-18 06:59:37.924628",40.346395,-118.377416,11.12,7.78,7.75,4.44,448.2,0.428,0.168,15.36
7997,"STN_038","2021-06-25 20:48:06.308035",40.348667,-118.378332,15.99,7.48,9.32,4.22,373.6,3.682,0.055,16.93
8209,"STN_038","2020-05-21 18:31:55.132883",40.346996,-118.379278,9.46,7.81,6.79,0.18,423.5,2.133,0.043,5.77
8276,"STN_038","2021-06-16 11:29:44.7778",40.348966,-118.3793,18.03,7.51,8.73,8.12,399.3,0.226,0.134,3.94
8290,"STN_038","2020-05-30 20:08:44.018817",40.347021,-118.380503,24.99,7.42,8.2,2.3,389.9,0.937,0.093,12.42
8309,"STN_038","2020-11-30 19:30:43.441788",40.348972,-118.382102,11.77,7.54,7.83,5.41,378.3,1.853,0.088,7.59
8313,"STN_038","2021-07-03 10:49:17.781871",40.347886,-118.376969,14.92,7.51,6.42,3.14,397.8,1.081,0.075,7.05
8331,"STN_038","2020-01-18 21:59:07.264083",40.349346,-118.378774,15.37,8,7.94,2.54,410.4,2.877,0.176,4.9
8336,"STN_038","2021-04-30 02:47:15.752948",40.348325,-118.379952,15,7.47,6.53,5.5,356.8,1.492,0.101,4.37
8356,"STN_038","2021-06-28 18:30:27.821689",40.347027,-118.380404,9.21,7.57,9.76,6.39,412.3,2.236,0.216,4.81
8405,"STN_038","2022-09-28 00:07:13.12688",40.347107,-118.379649,10.39,7.64,9.18,6.34,369.4,2.737,0.064,5.96
8427,"STN_038","2020-09-26 15:18:39.495859",40.346161,-118.379202,23.11,7.11,5.59,4.51,380.8,0.492,0.058,12.93
8466,"STN_038","2022-09-09 05:08:12.570043",40.347647,-118.378953,14.56,7.19,5.74,11.61,437.3,3.805,0.149,12.17
8640,"STN_038","2021-11-11 00:13:29.283681",40.347345,-118.379832,12.41,7.64,8.35,0.81,346.1,1.662,0.054,16.34
8649,"STN_038","2021-05-27 07:38:20.298292",40.34482,-118.378181,14.69,7.89,7.01,9.04,355.3,2.892,0.105,9.31
8736,"STN_038","2022-12-26 16:54:42.899199",40.348807,-118.379885,14.1,7.42,6.52,7.69,364.7,2.437,0.063,8.15
8813,"STN_038","2020-02-01 13:19:58.441505",40.348977,-118.379934,16.19,7.65,12.43,5.48,411.1,2.597,0.075,13.5
8846,"STN_038","2022-06-21 15:22:31.224475",40.345408,-118.378126,16,7.83,8.29,2.92,421.3,2.482,0.035,10.35
8952,"STN_038","2020-02-07 06:29:43.160596",40.348772,-118.379812,15.81,7.71,7.83,2.29,435.5,2.894,0.141,8.91
9062,"STN_038","2020-03-22 01:26:47.520215",40.346649,-118.379604,15.31,7.61,7.1,2.95,396.8,0.943,0.107,2.15
9072,"STN_038","2020-01-24 10:47:48.545804",40.347216,-118.3797,18.02,7.47,6.47,3.25,377.8,3.16,0.045,14.62
9077,"STN_038","2022-12-25 12:12:51.850631",40.345628,-118.378967,9.75,7.84,10.95,4.5,473.6,0.65,0.094,11.91
9131,"STN_038","2022-09-04 08:32:26.146408",40.34772,-118.378475,17.73,7.68,10.08,6.03,354.8,1.23,0.125,14.66
9202,"STN_038","2022-07-08 14:07:38.828766",40.348393,-118.378397,14.62,8.03,8.55,8.47,390.5,0.1,0.106,5.52
9368,"STN_038","2020-08-18 02:41:55.062473",40.348082,-118.38073,23.1,7.54,7.11,5.35,415.5,0.736,0.083,8.78
9405,"STN_038","2022-06-19 22:51:13.388688",40.346432,-118.380003,11.69,7.63,9.49,8.62,383.9,0.135,0.046,3.8
9406,"STN_038","2022-03-12 21:21:13.305606",40.347335,-118.377857,8.82,7.52,10.58,7.68,374,2.786,0.14,6.53
9414,"STN_038","2021-09-29 04:46:36.068928",40.347117,-118.379059,8.66,6.98,10.11,0.74,416.9,2.801,0.173,8.36
9451,"STN_038","2022-09-13 20:52:44.487677",40.345209,-118.380447,12.69,7.66,8.46,6.2,371.8,1.061,0.116,6.65
9471,"STN_038","2021-02-17 07:07:37.635263",40.347509,-118.380084,15.06,7.42,8.22,6.54,384.9,1.888,0.056,10.27
9594,"STN_038","2022-09-25 00:13:40.63027",40.347279,-118.379078,15.95,7.51,6.51,2.95,436,2.038,0.091,13.38
9634,"STN_038","2022-10-15 05:23:42.6376",40.35011,-118.38111,7.89,7.53,10.93,7.89,490.3,2.943,0.066,13.58
9718,"STN_038","2021-10-04 08:50:38.793569",40.347132,-118.380699,16.93,6.99,7.5,3.2,470.7,1.325,0.119,14.65
9724,"STN_038","2021-12-14 02:42:20.46662",40.346769,-118.380064,10.18,7.59,5.34,3.9,410.2,2.994,0.099,10.64
9731,"STN_038","2020-09-01 12:07:37.678326",40.346656,-118.380319,11.34,7.5,7.88,6.68,394.2,2.825,0.078,7.58
9944,"STN_038","2020-11-24 22:44:24.837232",40.347667,-118.380493,4.56,7.49,9.15,4.57,372.9,0.553,0.061,2.02
9995,"STN_038","2022-01-09 18:10:43.600291",40.347347,-118.379729,17.43,8.09,9.21,0.86,427.2,2.991,0.086,6.49
10287,"STN_038","2021-01-09 17:17:53.918127",40.34771,-118.380637,5.05,7.94,9,6.22,272.5,1.801,0.096,13.3
10332,"STN_038","2022-10-22 04:55:59.485949",40.347748,-118.381389,15.11,7.41,8.5,8.22,493.4,1.534,0.099,14.64
10393,"STN_038","2020-12-30 17:37:57.147771",40.347743,-118.380411,8.26,6.99,8.28,5.85,343.6,2.967,0.182,0.19
10436,"STN_038","2020-11-03 16:10:35.715971",40.346941,-118.37818,22.24,6.9,8.48,1.08,463.1,2.025,0.08,10.71
10488,"STN_038","2022-09-21 23:13:19.741703",40.347612,-118.380994,14.76,7.11,7.33,7.26,356.9,2.618,0.083,16.16
10568,"STN_038","2022-09-29 11:34:53.177958",40.347728,-118.379352,9.99,7.28,10,7.09,402,0.193,0.106,16.53
10639,"STN_038","2021-04-07 00:16:57.943543",40.348889,-118.380509,16.85,7.68,4.25,5.6,358.2,2.533,0.093,7.92
10667,"STN_038","2020-03-25 23:19:34.628525",40.346571,-118.381768,18.02,7.38,7.24,6.9,436.9,0.024,0.119,9.04
10706,"STN_038","2022-06-09 18:39:28.475948",40.349157,-118.378423,15.73,8,7.48,7.52,392.4,1.83,0.148,13.58
10725,"STN_038","2020-02-13 11:41:45.83261",40.34795,-118.380289,14.92,8,7.67,5.59,366.5,1.332,0.108,10.42
10776,"STN_038","2022-03-15 16:06:28.200376",40.347418,-118.379769,17.32,7.96,7.81,4.21,352.5,0.388,0.162,4.94
