"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
773,"STN_039","2022-03-06 17:39:43.134603",40.999151,-94.205904,12.27,7.48,7.4,3.05,422.4,1.181,0.156,13.93
777,"STN_039","2021-05-16 09:03:46.597202",40.99779,-94.204434,15.24,7.44,8.35,0.64,334.8,2.564,0.009,14.22
803,"STN_039","2022-01-17 09:52:19.832336",40.998758,-94.204651,18.98,7.29,9.86,4.23,412.4,2.014,0.07,5.01
956,"STN_039","2020-02-21 12:34:42.097357",41.000549,-94.202624,12.35,7.6,8.33,1.42,385.4,1.035,0.122,6.62
983,"STN_039","2020-10-15 07:55:05.243636",40.999011,-94.203977,17.22,6.82,8.9,6.57,334.8,1.682,0.157,17.15
1158,"STN_039","2022-05-28 17:12:04.12956",40.998976,-94.204016,24.73,7.03,5.82,9.91,391.1,1.938,0.051,19.4
1173,"STN_039","2021-10-03 11:41:56.286727",40.999444,-94.202039,14.74,8.38,9.36,2.87,301.8,1.57,0.105,7.94
1290,"STN_039","2020-10-23 14:31:25.415335",40.998389,-94.202906,17.6,7.68,7.14,3.71,380.7,3.788,0.015,13.2
1425,"STN_039","2021-10-02 13:14:39.952707",40.999411,-94.204264,11.96,7.55,5.4,5.8,440.9,3.575,0.05,3.91
1442,"STN_039","2021-11-06 19:20:58.897966",40.998149,-94.201669,18.84,7.22,6.93,9.48,435.5,2.507,0.112,16.6
1939,"STN_039","2022-09-09 07:02:33.894022",40.999697,-94.205062,16.54,7.15,6.53,7.88,445.9,1.466,0.033,13.56
1957,"STN_039","2020-05-30 18:02:44.286435",41.000774,-94.204915,13.65,7.38,7.28,7.22,357.1,2.399,0.082,14.17
1977,"STN_039","2022-06-07 11:00:45.799685",40.999294,-94.202399,9.66,7.07,7.38,3.5,455,2.676,0.188,12.57
2010,"STN_039","2021-08-17 19:32:01.964496",41.000644,-94.204607,20.62,7.37,9.77,2.61,375.7,2.724,0.045,15.59
2047,"STN_039","2020-05-15 10:59:09.089648",40.997897,-94.203567,15.44,7.01,9.08,5.86,411.7,3.158,0.163,11.4
2140,"STN_039","2022-05-31 16:26:20.175161",40.998883,-94.203959,21.61,7.31,8.77,5.67,374.7,2.842,0.031,16.58
2150,"STN_039","2022-10-01 20:50:35.160618",40.99854,-94.204976,14.95,7.37,5.82,6.15,392.7,1.449,0.073,4.37
2248,"STN_039","2020-10-10 00:34:26.474649",40.999749,-94.203942,9.04,7.62,10.5,8.98,418.9,1.015,0.073,9.78
2295,"STN_039","2021-02-14 18:05:15.720637",40.999568,-94.203536,12.97,7.75,8.45,6.99,437.5,1.315,0.163,4.04
2319,"STN_039","2021-01-15 14:59:26.449186",41.000496,-94.204233,15.97,7.2,10.81,5.23,429.4,0.418,0.06,16.75
2337,"STN_039","2022-10-05 10:49:31.830799",40.998004,-94.204519,16.18,7.23,6.68,4.4,331.9,1.526,0.136,18.36
2375,"STN_039","2020-11-09 04:14:18.545521",41.001121,-94.20407,22.8,7.87,7.75,5.41,346.9,3.242,0.088,14.7
2504,"STN_039","2021-05-13 12:19:23.446395",40.99944,-94.204116,21.35,7.66,7.35,9.04,353,2.346,0.136,11.99
2542,"STN_039","2021-10-17 08:12:02.580162",40.999673,-94.202585,12.35,7.06,6.21,9.55,401,1.723,0.055,16.53
2613,"STN_039","2022-11-14 12:32:02.994579",41.000912,-94.204152,20.06,7.56,9.52,10.02,379.6,2.773,0.203,3.36
2620,"STN_039","2020-07-20 19:08:59.775916",41.000551,-94.204559,15.91,7.87,8.68,1.57,358.1,3.372,0.089,9.96
2755,"STN_039","2021-11-30 05:49:25.970287",41.00029,-94.20474,21.92,7.51,6.65,4.08,288.3,2.753,0.226,7.13
2760,"STN_039","2021-12-08 12:08:27.010024",40.998338,-94.204395,12.43,7.12,7.61,8.03,366.8,2.122,0.122,5.68
2766,"STN_039","2020-01-16 05:02:29.291117",40.998852,-94.203996,26.82,7.21,9.77,8.06,476.7,1.277,0.099,9.96
2809,"STN_039","2021-08-31 10:33:31.448159",40.999976,-94.202642,13.78,7.61,5.97,2.32,463.8,1.504,0.122,9.05
2834,"STN_039","2020-06-03 03:36:41.338875",40.998484,-94.203022,9.31,7.42,9.54,10.15,368,2.82,0.093,6.2
2838,"STN_039","2021-01-03 10:36:01.434672",40.999088,-94.203565,13.06,7.42,9.33,8.51,427,3.085,0.216,5.86
2843,"STN_039","2020-06-23 05:14:13.262676",40.998416,-94.20445,17.26,7.65,7.79,0.42,422.1,2.026,0.054,8.94
2861,"STN_039","2021-05-22 06:49:58.482811",40.999188,-94.20651,16.54,7.63,8.52,0.5,389.5,2.534,0.045,7.47
2880,"STN_039","2021-08-11 10:13:30.815062",41.000028,-94.204446,12.37,7.45,6.93,9.94,397.9,2.29,0.126,15.21
2943,"STN_039","2020-03-07 07:01:07.155828",40.999277,-94.205965,14.02,7.41,9.03,3.55,415.5,2.649,0.107,16.1
2971,"STN_039","2020-10-22 00:38:39.886129",41.000162,-94.204538,20.36,7.4,6.66,12.2,344.1,2.565,0.028,9.66
2980,"STN_039","2022-06-12 14:42:25.014413",40.998346,-94.204281,16.13,7.7,7.96,3.93,401.1,1.519,0.135,21.57
3030,"STN_039","2022-05-28 16:15:00.549457",40.999576,-94.20419,13.18,7.3,9.9,7.54,409.1,2.527,0.035,9.63
3043,"STN_039","2021-11-08 01:20:35.819536",40.998367,-94.204531,18.52,7.89,8.17,6.76,389.3,0.978,0.164,12.02
3125,"STN_039","2020-04-21 11:48:03.534986",41.000909,-94.202894,10.52,7.6,8.44,0.22,312.5,2.245,0.021,18.07
3157,"STN_039","2021-04-04 19:46:44.258443",40.999235,-94.202754,18.32,7.81,8.86,5.17,372.9,0.442,0.097,8.66
3188,"STN_039","2022-05-26 10:37:30.673516",41.000958,-94.20303,15.24,7.35,10.21,6.18,402,3.286,0.152,14.24
3235,"STN_039","2022-02-16 10:57:58.751828",40.998369,-94.203636,12.59,7.74,9.24,5.12,487.1,2.665,0.152,10.47
3273,"STN_039","2020-01-13 23:00:54.512029",40.999766,-94.204521,12.92,7.25,10.04,7.89,394.2,1.738,0.108,17.87
3332,"STN_039","2020-02-28 02:51:06.629326",40.998284,-94.20484,13.87,7.71,6.81,5.79,404.1,1.328,0.139,20.94
3393,"STN_039","2020-05-27 12:22:27.76175",40.997249,-94.203506,18.34,7.96,6.42,1.19,369.5,3.523,0.001,11.62
3446,"STN_039","2021-02-04 08:59:31.97569",40.998251,-94.203379,13.43,7.24,7.78,4.48,404,1.998,0.048,6.62
3582,"STN_039","2021-09-04 00:10:31.30593",40.997509,-94.203511,9.43,7.58,7.93,0.13,440.8,0.991,0.081,10.81
3588,"STN_039","2021-04-21 02:10:54.31294",40.998841,-94.206522,8.54,7.56,8.26,5.02,416.1,2.064,0.086,5.25
3669,"STN_039","2022-03-26 17:22:05.670111",40.99916,-94.205073,15.37,7.76,9.89,6.33,366.6,2.419,0.058,16.29
3835,"STN_039","2022-01-24 03:12:48.120637",40.998262,-94.204589,10.13,7.57,9.03,7.91,409.2,1.786,0.138,13.54
3859,"STN_039","2022-05-10 00:47:52.210633",40.997499,-94.205898,19.06,7.65,7.92,3.82,373.4,0.781,0.03,5.7
3895,"STN_039","2022-12-13 16:53:43.343356",41.001333,-94.202803,14.88,7.19,7.58,1.92,350.8,0.257,0.102,14.21
4089,"STN_039","2021-04-18 01:19:20.039198",40.99856,-94.204543,17.69,7.42,7.54,8.2,468.4,1.352,0.135,12.51
4090,"STN_039","2022-03-02 15:43:33.374057",40.998,-94.20147,17.5,7.26,9.77,3.67,395.1,2.02,0.091,7.9
4096,"STN_039","2021-06-24 07:33:32.975208",41.000949,-94.204437,13.39,7.19,6.68,2.07,325.8,1.252,0.064,0.53
4131,"STN_039","2021-05-24 11:40:57.742929",40.998389,-94.205066,18.44,7.31,7.27,3.4,524,1.751,0.059,9.42
4220,"STN_039","2021-10-08 11:29:38.673246",40.999472,-94.204235,19.56,7.61,8.97,3.65,404.2,0.539,0.041,18.92
4247,"STN_039","2021-08-08 17:38:07.383462",40.998164,-94.20286,8.73,7.76,5.36,6.56,363.4,2.137,0.093,8.64
4271,"STN_039","2020-07-08 20:33:22.801804",40.998506,-94.204557,12.11,7.7,8.03,9.29,274.4,0.764,0.095,2.06
4283,"STN_039","2022-03-27 17:24:43.639965",40.998514,-94.203937,15.1,7.85,6.43,3.35,359.9,1.986,0.08,4.62
4292,"STN_039","2022-02-09 12:57:51.502333",40.999743,-94.204568,13.69,7.63,7.86,6.14,364.9,2.994,0.057,13.92
4297,"STN_039","2021-09-26 05:32:41.213918",40.998086,-94.203797,7.45,7.44,8.29,1.14,431.3,3.22,0.122,12.42
4459,"STN_039","2020-06-25 13:17:26.195901",40.997988,-94.204216,12.68,7.26,8.95,8.35,311.4,3.553,0.019,12.98
4542,"STN_039","2020-07-31 17:46:03.331052",40.996897,-94.203437,13.76,7.33,9.46,8.09,377.2,2.109,0.053,8.13
4646,"STN_039","2022-03-19 18:14:02.998546",40.999131,-94.204872,11.49,7.09,7.63,11.19,338.7,1.827,0.189,10.08
4668,"STN_039","2021-01-20 05:06:03.352519",40.999876,-94.204284,5.45,6.99,8.39,2.24,338.6,4.243,0.119,11.43
4705,"STN_039","2021-10-18 00:07:32.623153",40.999654,-94.203833,25.93,7.94,7.68,2.89,473.7,2.094,0.11,1.6
4743,"STN_039","2021-05-27 08:49:35.378906",40.998666,-94.204838,12.97,7.46,7.95,5.26,458.4,3.54,0.126,6.84
4758,"STN_039","2022-01-05 16:59:57.117068",40.999841,-94.204125,20.6,7.81,11.41,5.65,323.5,3.255,0.066,9.24
4771,"STN_039","2020-02-15 08:25:02.560441",40.998894,-94.205038,19.81,7.96,6.92,6.62,377.9,0.518,0.014,6.74
4780,"STN_039","2021-11-20 19:26:28.61044",40.999272,-94.205517,19.16,7.77,8.15,6.03,424.2,2.052,0.196,10.56
4828,"STN_039","2021-06-23 15:37:36.322825",41.000134,-94.204709,12.68,7.35,9.89,1.38,394.9,2.181,0.146,3.14
4865,"STN_039","2021-03-01 23:01:41.643779",41.000851,-94.205564,22.8,7.33,7.25,13.4,372.9,1.259,0.047,13.25
4886,"STN_039","2022-04-02 12:57:24.689121",41.000335,-94.204158,14.24,7.47,7.28,3.79,319.3,2.568,0.085,9
4923,"STN_039","2022-05-09 04:36:04.010257",41.00032,-94.20488,10.65,7.29,8.78,5.36,365.6,2.337,0.031,10.69
4945,"STN_039","2022-09-17 13:37:54.436896",40.999709,-94.204851,23.57,7.8,7.69,6.18,390.6,2.538,0.124,12.65
5105,"STN_039","2021-04-04 17:50:57.136801",40.999661,-94.203669,10.46,7.79,7.99,6.43,448.7,1.979,0.07,9.08
5108,"STN_039","2020-05-21 14:02:55.259654",41.001031,-94.203545,15.13,7.59,9.59,4.77,377.3,1.404,0.196,5.51
5142,"STN_039","2021-08-04 12:37:22.719499",41.001303,-94.203774,12.04,7.55,6.83,2.38,488.4,1.275,0.095,11.66
5145,"STN_039","2020-11-23 08:46:27.396622",41.001043,-94.203702,5.46,7.29,9.16,6.25,340.7,3.016,0.089,13.26
5193,"STN_039","2021-02-08 08:48:42.264891",40.999407,-94.205809,14.49,7.53,9.98,6.48,444.4,2.586,0.043,4.42
5230,"STN_039","2020-02-29 06:29:33.151758",40.999126,-94.204088,10.87,7.6,9.29,1.31,385.5,2.323,0.123,14.03
5294,"STN_039","2022-07-04 09:48:23.574655",40.998095,-94.205339,25.09,7.48,8.02,9.1,369.5,1.123,0.05,11.1
5346,"STN_039","2021-01-07 11:32:12.231034",40.998939,-94.202061,11.46,7.44,6.41,8.32,433.3,2.071,0.039,17.55
5670,"STN_039","2022-12-18 13:23:15.297086",41.000074,-94.203054,11.63,7.41,8.05,3.63,418.9,2.063,0.117,17.8
5689,"STN_039","2022-01-07 06:29:18.560347",41.001888,-94.202903,17.8,7.34,6.86,7.55,339.9,1.154,0.108,0.85
5709,"STN_039","2022-10-31 21:04:58.250384",41.000948,-94.203525,10.69,7.67,8.25,3.38,408.6,0.365,0.161,3.88
5790,"STN_039","2021-06-06 10:44:43.938396",40.998634,-94.203027,17.58,7.09,8.79,3.52,394.8,2.023,0.079,3.78
5794,"STN_039","2022-01-14 19:21:13.418225",40.99958,-94.20443,9.54,7.13,9.71,2.91,375.3,2.062,0.035,7.76
5838,"STN_039","2022-09-04 14:37:47.130102",41.000281,-94.203236,18.23,7.79,8.37,3.07,279.1,2.499,0.03,16.85
6042,"STN_039","2021-12-19 06:16:56.177912",40.997727,-94.204799,16.62,7.56,8,2.35,542.3,3.246,0.072,15.85
6277,"STN_039","2021-09-18 03:58:12.080978",40.99957,-94.203561,14.24,7.24,7.46,1.71,428.7,2.793,0.052,6.65
6342,"STN_039","2022-06-17 14:57:53.814042",40.99847,-94.203142,18.61,8.07,8.09,4.34,368.6,2.237,0.161,12.14
6363,"STN_039","2022-05-16 18:04:54.804818",40.999772,-94.204938,17.84,7.85,8.15,0.9,424.8,1.01,0.036,17.99
6367,"STN_039","2022-10-11 15:47:46.682017",40.999586,-94.204399,17.24,7.59,4.81,6.35,365,2.988,0.099,13.76
6430,"STN_039","2022-05-06 01:36:38.191825",41.000216,-94.205337,9.09,7.08,11.11,6.83,381.5,0.871,0.184,10.42
6509,"STN_039","2022-12-12 09:37:03.45863",40.999619,-94.205061,20.32,7.3,7.87,2.76,380.9,2.387,0.088,12.14
6513,"STN_039","2021-10-15 02:55:27.949373",40.997278,-94.20315,14.27,7.86,8.29,0.82,371.5,2.373,0.004,12.85
6547,"STN_039","2020-04-30 14:11:11.956839",40.998071,-94.203929,21.76,7.01,9.6,5.59,450.8,4.125,0.089,10.31
6654,"STN_039","2022-05-16 21:40:15.338237",40.998454,-94.203791,15.62,7.39,6.45,8.1,387.7,2.613,0.056,5.7
6670,"STN_039","2022-04-21 13:49:35.59481",40.998289,-94.204894,15.73,7.5,9.92,4.48,411.9,1.61,0.071,10.87
6687,"STN_039","2022-04-23 08:54:21.777755",40.998703,-94.204188,18.66,6.99,9.71,10.3,427.6,1.851,0.033,5.55
6721,"STN_039","2020-12-17 13:52:08.987662",40.999402,-94.203722,12.42,7.41,6.63,6.53,355.6,2.054,0.076,4.17
6723,"STN_039","2021-10-03 09:40:14.630194",40.999298,-94.205399,12.13,8,6.89,3.95,398.9,1.635,0.055,6.17
6744,"STN_039","2021-05-10 21:30:53.16438",41.000258,-94.205108,9.41,7.46,8.83,4.52,327.1,0.442,0.12,10.49
6842,"STN_039","2022-03-18 06:41:51.853284",40.998618,-94.204729,12.57,7.35,7.06,5.86,455.4,0.555,0.099,13.14
6901,"STN_039","2022-07-03 07:33:48.62813",41.000228,-94.203463,21.17,7.25,8.35,3.24,474.1,1.754,0.11,10.8
6902,"STN_039","2020-06-02 18:11:54.984354",40.998984,-94.204884,19.92,7.39,8.02,6.5,361.1,0.448,0.114,8.71
7060,"STN_039","2020-05-13 06:41:48.35449",40.999591,-94.205033,13.29,7.12,6.34,6.69,378.7,1.968,0.126,16.63
7135,"STN_039","2020-04-27 20:37:21.98904",41.000284,-94.203531,9.03,7.61,7.05,2.51,403.9,0.316,0.165,6.28
7159,"STN_039","2020-05-23 09:14:28.755718",40.999649,-94.204689,17.4,8.07,6.79,3.96,451.8,0.22,0.032,2.29
7163,"STN_039","2020-10-25 08:45:23.457299",40.999042,-94.204421,12.38,7.67,8.23,6.02,374.9,2.23,0.166,13.9
7188,"STN_039","2022-10-29 01:04:03.656943",40.998157,-94.203108,6.66,7.32,7.48,14.49,357.1,0.917,0.007,16.53
7189,"STN_039","2020-08-25 04:58:06.151385",40.99926,-94.204991,13.19,7.13,6.53,8.18,434.7,2.736,0.147,5.01
7261,"STN_039","2022-10-27 11:34:41.662973",41.000345,-94.20455,19.22,7.18,7.81,1.99,439,2.574,0.043,12.67
7265,"STN_039","2020-07-20 11:41:16.890843",40.998655,-94.203121,25.52,7.49,5.43,4.53,434.8,0.595,0.024,16.09
7320,"STN_039","2020-08-31 22:11:02.3664",40.998502,-94.205023,9.77,7.68,7.66,1.38,412.9,3.335,0.118,5.48
7324,"STN_039","2022-10-11 03:03:38.789479",40.999568,-94.205589,14.54,7.95,8.59,8.99,319.5,2.676,0.164,7.34
7332,"STN_039","2020-07-18 04:28:51.591962",40.999816,-94.20325,16.91,7.46,11.14,2.04,361.4,3.156,0.153,6.95
7406,"STN_039","2020-05-03 16:06:23.114223",40.997133,-94.204807,19.66,6.77,8.16,7.91,388.9,1.405,0.03,18.53
7414,"STN_039","2021-09-01 13:11:04.510021",40.998044,-94.203327,8.04,7.47,5.32,2.2,373.4,2.41,0.104,15.7
7419,"STN_039","2022-09-30 12:26:52.455828",40.999045,-94.203962,17.73,8.12,8.07,9.01,378.2,0.83,0.238,16.18
7436,"STN_039","2020-08-20 22:24:58.958342",40.999243,-94.204739,14.07,7.33,8.3,4.83,373.1,2.604,0.113,11.67
7483,"STN_039","2021-02-24 08:33:08.403008",41.000509,-94.202975,18.62,7.62,9.15,6.24,335.8,2.153,0.077,3.13
7531,"STN_039","2021-07-09 01:00:07.880551",40.999134,-94.203467,19.59,7.49,6.77,4.1,378.2,2.492,0.103,14.58
7546,"STN_039","2021-04-03 08:46:03.723627",40.997368,-94.202902,20.36,7.21,8.81,2.01,404,0.954,0.077,3.26
7568,"STN_039","2022-10-12 05:57:57.170873",41.000552,-94.20435,20.72,8.03,10.86,7.3,334,1.797,0.057,10.13
7569,"STN_039","2022-05-26 13:34:24.736645",40.99825,-94.20536,11.71,7.31,10.04,3.8,362.9,3.23,0.097,2.59
7580,"STN_039","2021-08-27 14:11:54.221768",40.998437,-94.203684,11.72,7.55,6.61,6.9,439.8,2.402,0.063,10.36
7615,"STN_039","2022-06-10 12:09:09.335906",40.998921,-94.204109,18.05,7.64,6.02,5.6,382.3,1.182,0.09,9.94
7622,"STN_039","2022-02-12 18:57:29.588612",40.999561,-94.203362,13.57,6.79,8.07,12.2,396.9,1.585,0.081,4.99
7715,"STN_039","2020-12-24 00:03:52.096548",40.998523,-94.203534,12.65,7.14,6.01,7.41,475.6,2.722,0.104,2.71
7837,"STN_039","2021-08-22 13:42:42.821893",40.999183,-94.205036,13.98,7.51,8.16,7.39,339.5,2.764,0.125,3.04
7870,"STN_039","2022-01-13 07:27:33.435657",40.997885,-94.205,17.24,7.64,4.65,4.09,333.3,1.472,0.126,12.98
7873,"STN_039","2021-10-13 13:15:14.708181",40.998976,-94.202737,19.69,7.52,8.2,6.54,466.7,3.388,0.038,13.27
7967,"STN_039","2021-09-13 19:29:19.616614",41.000533,-94.205745,13.76,7.71,10.64,4.92,350.5,1.721,0.029,0.68
8007,"STN_039","2021-09-24 17:07:17.910955",41.000182,-94.203069,8.69,7.98,8.65,3.33,389.9,2.064,0.116,2.84
8015,"STN_039","2022-02-25 16:41:02.193713",40.999892,-94.205893,19.62,6.92,8.98,1.4,350.7,3.448,0.188,10.89
8087,"STN_039","2022-07-22 18:39:39.000977",41.000564,-94.205832,6.05,7.92,9.88,5.99,438.2,1.93,0.014,9.95
8122,"STN_039","2021-02-24 08:41:56.625852",40.999627,-94.204068,12.83,7.41,10.73,2.87,384.2,2.405,0.103,2.63
8154,"STN_039","2022-04-03 05:33:04.62218",40.99841,-94.203714,6.83,7.39,6.48,5.3,452.1,3.191,0.115,12.64
8188,"STN_039","2022-09-06 23:18:17.476961",40.999301,-94.203658,15.3,8.15,9.71,1.39,396.8,2.465,0.104,11.89
8203,"STN_039","2021-09-11 15:41:26.511578",40.999895,-94.204264,9.69,8.15,9.7,4.39,365.2,2.991,0.125,4.5
8259,"STN_039","2022-12-08 15:45:42.98297",40.99926,-94.205701,19.53,6.7,7.62,1.99,455.3,0.296,0.211,7.33
8281,"STN_039","2021-01-27 12:13:01.765323",40.997468,-94.203585,9.07,7.67,8,0.89,319.5,2.879,0.103,6.51
8291,"STN_039","2021-05-30 11:03:20.187763",41.000164,-94.203897,19.63,7.66,5.96,2.64,427.3,1.815,0.159,13.89
8330,"STN_039","2022-02-20 22:25:43.655866",40.997307,-94.203198,16.5,7.23,8.94,6.35,440.4,3.524,0.054,13.44
8422,"STN_039","2021-04-28 13:18:06.645149",41.000043,-94.204065,14.91,7.08,10.89,6.27,346.4,0.206,0.143,8.31
8475,"STN_039","2020-05-12 01:44:40.559537",40.998818,-94.203659,20.2,7.62,7.3,10.82,345.6,3.387,0.164,3.11
8529,"STN_039","2022-02-23 16:43:26.345355",40.998019,-94.203917,16.55,7.52,5.44,6.51,353.8,2.204,0.077,15.99
8545,"STN_039","2021-12-19 19:47:05.455593",40.998395,-94.204568,20.87,6.94,8.77,1.76,441.5,3.243,0.156,7.87
8643,"STN_039","2020-05-15 13:53:52.727111",41.001894,-94.205531,11.11,7.44,11.12,0.57,378.7,3.967,0.119,1.9
8666,"STN_039","2020-03-27 09:45:42.164024",40.998526,-94.204064,9.73,7.53,7.58,6.84,396.5,1.865,0.109,8.81
8726,"STN_039","2021-03-24 03:44:04.856807",40.997162,-94.203062,11.1,6.83,8.44,0.81,356.8,3.1,0.185,7.07
8751,"STN_039","2021-06-15 21:08:30.640159",41.000602,-94.206722,11.49,7.04,10.42,4.19,434.4,2.07,0.094,15.56
8756,"STN_039","2020-11-28 02:50:04.882749",40.999137,-94.205486,5.64,7.3,9.46,6.98,433.5,0.84,0.03,8.2
8783,"STN_039","2022-05-10 15:47:38.193308",40.999691,-94.20393,7.86,7.4,9.47,10.06,382.6,1.183,0.118,5.77
8958,"STN_039","2022-06-27 00:03:55.810268",40.999847,-94.205799,8.27,8.04,5.37,6.94,429.9,1.457,0.152,20.75
8959,"STN_039","2022-07-14 16:31:05.879124",40.999959,-94.20388,19.54,7.45,5.4,4.65,437.9,3.089,0.133,16.45
8968,"STN_039","2021-10-18 01:48:37.978305",40.999194,-94.203304,21.7,7.25,9.61,7.79,355.7,1.183,0.08,12.08
8974,"STN_039","2021-09-11 05:01:56.144264",40.998136,-94.204662,10.98,7.46,6.56,1.85,397.6,2.137,0.199,7.69
9103,"STN_039","2021-08-22 06:22:10.709378",40.997212,-94.20413,16.91,7.55,8.97,6.15,424.3,2.774,0.105,4.48
9106,"STN_039","2022-09-02 00:10:42.953966",40.999553,-94.205663,9.35,7.12,7.83,2.88,296,0.459,0.146,12.39
9128,"STN_039","2021-07-04 03:59:24.480425",40.999574,-94.204103,21.98,7.8,8.06,5.83,339.5,2.006,0.089,9.58
9239,"STN_039","2022-08-10 14:21:18.575014",40.999178,-94.203349,11.27,7.55,9.01,6.63,439.7,2.474,0.202,15.88
9240,"STN_039","2021-10-04 21:06:11.151356",40.998674,-94.204317,15.66,7.61,8.62,3.93,432.6,0.847,0.099,9.67
9249,"STN_039","2022-10-03 20:27:44.950448",40.999314,-94.203882,4.63,7.8,8.67,7.58,391.4,2.048,0.136,17.24
9270,"STN_039","2020-05-25 03:58:18.19563",40.998917,-94.202996,18.67,7.71,8.04,0.95,526.3,1.485,0.137,24.77
9381,"STN_039","2021-12-12 04:22:08.926031",40.998916,-94.200854,14.2,7.21,11.59,3.35,397.2,0.343,0.017,2.81
9485,"STN_039","2021-01-02 02:05:59.590117",40.997136,-94.2029,19.54,7.72,8.62,6.43,406.8,3.428,0.069,2.63
9487,"STN_039","2020-01-18 02:44:17.577451",40.998786,-94.204112,9.16,7.46,6.52,3.62,444.2,2.316,0.023,4.87
9489,"STN_039","2020-08-27 09:05:49.387866",40.999329,-94.204353,9.69,7.02,10.41,8.36,394.1,2.174,0.071,4.04
9538,"STN_039","2021-08-13 22:58:09.191099",41.000945,-94.206551,13.45,7.4,7.41,6.94,349.6,3.504,0.188,16.21
9605,"STN_039","2022-06-06 13:19:00.276441",40.998555,-94.203138,8.96,7.65,5.47,3.66,424.1,0.938,0.044,15.04
9613,"STN_039","2020-05-12 15:46:36.483786",40.99932,-94.202951,11.42,7.86,12.12,3.8,349,1.598,0.102,16.04
9636,"STN_039","2022-03-31 22:40:08.065903",41.000128,-94.204597,13.37,6.77,7.09,7.41,453.3,0.639,0.098,12.46
9687,"STN_039","2020-12-02 04:39:36.53773",40.9971,-94.204862,22.55,7.84,8.13,4.32,376.2,2.282,0.13,10.85
9693,"STN_039","2022-02-16 19:26:54.52585",40.99877,-94.204378,6.23,7.74,7.08,3.1,425,1.94,0.15,12.45
9765,"STN_039","2020-10-17 00:22:33.463288",40.998184,-94.204099,13.01,7.44,7.73,2.75,420.1,1.184,0.034,4.67
9808,"STN_039","2020-04-24 13:40:35.212245",40.999571,-94.204194,7.89,7.99,5.68,1.09,352.6,4.226,0.107,12.2
9809,"STN_039","2021-06-04 17:34:31.525048",40.999078,-94.204106,2.41,7.41,7.78,5.3,458.9,3.251,0.124,20.66
