"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
1363,"STN_044","2022-08-02 18:20:11.443721",43.707439,-90.844255,15.47,7.7,5.98,2.49,411.3,3.358,0.103,7.51
1441,"STN_044","2020-10-16 19:29:34.722487",43.707508,-90.842773,19.57,7.35,10.45,5.5,414.5,0.944,0.104,11.93
1516,"STN_044","2020-04-06 12:22:31.763962",43.705555,-90.842736,19.83,7.47,8.71,5.19,445.9,1.368,0.029,7.11
1519,"STN_044","2020-06-21 01:00:46.46107",43.707544,-90.844256,7.3,7.16,9.96,0.38,408.4,2.207,0.074,3.44
1588,"STN_044","2022-02-08 09:33:30.180507",43.705832,-90.84335,5.4,7.57,9.69,6.8,391.8,1.171,0.139,10
1700,"STN_044","2021-05-20 18:00:27.280942",43.707538,-90.842535,19.67,7.79,4.68,9.41,423.7,2.335,0.091,12.02
1716,"STN_044","2022-11-02 12:21:03.040946",43.706012,-90.843503,10.03,7.57,7.97,3.94,342.6,3.688,0.115,13.3
1718,"STN_044","2022-07-10 18:23:10.901568",43.705639,-90.843794,21.9,7.14,9.3,2.5,349.1,3.447,0.092,19.01
1734,"STN_044","2022-12-07 22:37:57.415515",43.706821,-90.844066,13.64,7.69,7.41,6.61,415,3.086,0.067,13.78
1821,"STN_044","2022-03-02 22:15:59.887558",43.70734,-90.844153,15.7,7.54,8.63,2.06,402.7,3.217,0.036,13.01
1836,"STN_044","2022-10-15 10:23:39.529121",43.705509,-90.843672,22.49,7.48,9.52,4.78,446.1,0.099,0.029,3.43
1910,"STN_044","2021-05-31 10:29:10.216967",43.70489,-90.842048,6.85,7.7,4.4,7.41,431.6,3.648,0.112,7.33
1933,"STN_044","2022-04-11 17:25:54.955812",43.705928,-90.844518,20.44,7.22,6.68,4.03,327.8,1.229,0.08,12.51
2066,"STN_044","2021-01-01 01:24:59.357253",43.706001,-90.84417,25.01,7.65,7.29,0.18,389.4,2.075,0.076,11.09
2092,"STN_044","2022-04-22 16:19:55.042549",43.70684,-90.843837,16.26,7.43,7.97,5.07,412.3,4.298,0.152,11.24
2111,"STN_044","2021-10-08 16:57:58.786066",43.706009,-90.844261,22.87,7.77,8.64,3.13,407.3,2.764,0.083,4.68
2268,"STN_044","2022-02-01 04:24:10.195017",43.704793,-90.843196,16.55,7.8,7.65,10.59,392.8,2.179,0.022,11.56
2287,"STN_044","2021-12-09 07:44:18.109548",43.707185,-90.843679,27.76,7.51,8.61,5.06,468.5,2.336,0.091,6.94
2316,"STN_044","2022-02-27 20:02:26.907545",43.70595,-90.842591,16.87,7.89,7.35,0.9,410.2,0.944,0.097,12.03
2345,"STN_044","2021-03-16 14:11:35.636152",43.704521,-90.845104,12.77,7.62,9.14,7.17,396.1,3.344,0.128,13.64
2447,"STN_044","2022-08-25 10:34:03.190916",43.705842,-90.843366,18.75,6.85,4.89,4.02,285,1.218,0.09,7.33
2644,"STN_044","2020-05-15 02:17:57.372122",43.70615,-90.8432,27.55,7.67,7.31,6.74,365.4,2.384,0.04,7.39
2739,"STN_044","2020-10-21 01:27:36.976133",43.705155,-90.845147,16.62,7.15,5.85,5.02,348.3,1.039,0.034,11.37
2967,"STN_044","2022-08-19 12:14:08.462929",43.7071,-90.844579,17.94,7.49,7.76,5.68,403.4,1.262,0.003,17.53
3016,"STN_044","2020-01-21 11:56:12.552873",43.706541,-90.842895,8.68,7.96,6.75,6.02,353.3,1.954,0.116,2.41
3021,"STN_044","2021-08-17 18:39:55.911748",43.705623,-90.843387,16.25,7.36,9.24,4.3,404,3.692,0.073,12.55
3082,"STN_044","2021-10-18 22:32:53.113806",43.706501,-90.842163,8.36,7.38,8.57,3.13,450.8,0.596,0.067,18.05
3121,"STN_044","2020-12-12 16:00:16.277991",43.706907,-90.843621,10.58,7.48,7.95,7.03,395.6,1.117,0.089,12.94
3124,"STN_044","2020-10-13 12:23:04.169137",43.706573,-90.84308,8.15,7.6,7.08,3.89,373.1,0.23,0.039,8.1
3148,"STN_044","2020-01-23 22:28:35.07455",43.706052,-90.843775,5.33,7.68,9.25,9.35,360,1.967,0.132,9.27
3175,"STN_044","2020-08-26 20:27:38.25501",43.703997,-90.843153,15.51,7.54,10.8,3.34,437.6,1.778,0.11,8.83
3183,"STN_044","2022-07-12 19:24:57.644247",43.706882,-90.84272,15.64,7.24,7.92,5.98,350.2,3.659,0.129,2.68
3335,"STN_044","2022-09-12 09:48:22.817367",43.706466,-90.843356,7.81,7.55,9.19,4.59,341.5,1.532,0.169,7.92
3344,"STN_044","2021-06-11 15:40:17.449531",43.706725,-90.845683,10.02,7.47,8.1,2.13,459.8,2.881,0.115,14.6
3405,"STN_044","2022-07-16 07:38:27.535227",43.706199,-90.843708,13.7,7.18,6.9,3.57,481.5,4.261,0.055,15.81
3433,"STN_044","2021-09-03 05:25:50.63936",43.705908,-90.844905,18.69,7.67,8.31,8.48,457.1,0.728,0.017,13.51
3445,"STN_044","2021-09-07 14:13:22.218052",43.705502,-90.844934,16.29,7.11,8.17,3.25,451.7,2.733,0.196,11.15
3485,"STN_044","2021-07-17 02:18:46.190344",43.704696,-90.84375,21.15,7.63,5.77,1.05,361.1,1.355,0.123,8.52
3499,"STN_044","2022-12-12 17:09:07.349227",43.704903,-90.842837,12.47,8.04,6,3.05,423.6,1.045,0.182,5.22
3522,"STN_044","2020-11-23 18:16:50.707976",43.704684,-90.844199,16.36,7.55,7.48,1.45,456.6,0.718,0.217,7.95
3565,"STN_044","2022-08-19 20:08:10.179209",43.706464,-90.844128,19.91,7.58,6.98,1.7,374.4,1.402,0.03,3.83
3745,"STN_044","2021-04-27 06:45:02.630965",43.704979,-90.84318,11.04,7.52,6.36,8.21,401.7,1.357,0.123,18.63
3761,"STN_044","2022-11-05 22:53:36.1235",43.705767,-90.843723,15.65,7.12,7.71,4.78,488.3,1.583,0.085,11.42
3837,"STN_044","2020-08-23 09:08:56.694413",43.706656,-90.844775,15.39,7.44,8.16,1.89,451.7,2.276,0.171,9.52
3839,"STN_044","2022-07-30 11:59:15.710178",43.706212,-90.844877,11.26,7.41,9.37,0.11,459.9,0.773,0.169,15.69
3873,"STN_044","2021-03-01 22:45:41.635106",43.707617,-90.84293,9.63,7.85,4.96,0.8,353.3,2.873,0.11,18.93
3901,"STN_044","2022-08-17 07:19:45.491183",43.707025,-90.84406,5,7.46,8.73,6.77,422,2.83,0.124,10.76
3971,"STN_044","2021-08-21 10:51:13.458593",43.704552,-90.842708,13.63,7.33,8.96,2.37,455.9,4.598,0.166,1.42
3975,"STN_044","2020-11-17 14:49:32.742368",43.707727,-90.844271,14.49,7.25,6.6,3.55,319.3,0.321,0.119,11.04
4129,"STN_044","2020-09-16 09:40:34.871323",43.705798,-90.84395,19.68,7.07,9.18,2.86,403.8,0.939,0.134,8.49
4142,"STN_044","2020-10-24 17:37:31.56688",43.707195,-90.844273,14.04,7.74,6.95,8.8,434.9,2.433,0.067,7.92
4203,"STN_044","2021-04-12 02:37:30.172902",43.705105,-90.843716,3.39,7.4,9.86,7.27,437.1,1.523,0.177,2.38
4233,"STN_044","2021-12-30 16:56:24.382374",43.705694,-90.844281,16.18,7.52,8.01,8.81,317.7,1.168,0.024,12.21
4278,"STN_044","2022-04-03 05:06:48.874843",43.706697,-90.842738,11.9,7.2,6.88,4.77,387.6,0.59,0.148,4.28
4287,"STN_044","2022-09-17 15:14:16.626715",43.706825,-90.843971,15.47,7.5,7.14,11.3,355.6,1.108,0.128,11.29
4419,"STN_044","2021-01-16 10:27:27.456812",43.706397,-90.842564,17.26,7.52,6.87,9.38,415.2,2.454,0.095,16.01
4421,"STN_044","2020-03-10 22:23:52.714545",43.705729,-90.84322,8.73,7.56,5.59,7.14,344,3.271,0.033,5.43
4455,"STN_044","2021-06-28 02:53:39.382149",43.707205,-90.843854,17.05,7.49,7.42,3.76,333,0.601,0.142,10.98
4456,"STN_044","2020-12-20 18:56:07.264958",43.706234,-90.841675,21.08,8.07,6.51,1.39,438.7,1.405,0.073,7.09
4462,"STN_044","2020-08-10 10:50:58.777642",43.705872,-90.84437,16.12,7.78,10.25,6.79,389.2,2.017,0.095,12.84
4586,"STN_044","2022-05-20 04:36:35.50564",43.706276,-90.843766,18.46,7.39,7.11,8.25,401.6,2.924,0.064,8.25
4654,"STN_044","2021-05-15 12:05:45.27095",43.707008,-90.843305,18.16,7.32,8.41,1.4,409.5,3.131,0.152,10.19
4658,"STN_044","2021-05-29 15:25:46.593623",43.704935,-90.844118,19.41,7.86,9.34,3.59,395.2,0.286,0.134,9.68
4692,"STN_044","2020-09-26 00:03:22.008279",43.706965,-90.845003,18.74,7.44,6.91,5.64,339.6,0.055,0.171,15.45
4698,"STN_044","2020-06-25 02:09:22.210241",43.707324,-90.843883,18.97,7.27,5.18,1.84,326.6,2.186,0.175,0.27
4708,"STN_044","2020-11-12 07:23:54.749899",43.707058,-90.844138,19.78,7.87,8.75,1.75,387.2,1.479,0.067,9.99
4717,"STN_044","2021-07-18 14:01:31.158964",43.707563,-90.844257,20.23,6.67,8.26,10.83,378,2.156,0.114,7.59
4806,"STN_044","2022-06-02 07:07:03.219236",43.706449,-90.843587,23.57,7.14,7.2,2.64,429.4,0.754,0.126,10.26
4924,"STN_044","2020-09-26 08:23:46.34452",43.705814,-90.844342,20.88,7.28,8.18,3.8,488.4,2.523,0.122,16.58
4925,"STN_044","2020-02-06 21:50:43.256476",43.708295,-90.844561,2.23,7.42,6.27,3.26,372.4,1.319,0.116,9.19
5063,"STN_044","2022-08-09 08:23:16.438385",43.706475,-90.843569,21.49,7.38,9.37,6.03,368.4,1.959,0.088,6.06
5073,"STN_044","2022-12-28 06:34:01.291563",43.706089,-90.844645,12.86,7.95,6.65,2.94,410.1,2.957,0.079,5.58
5086,"STN_044","2022-10-04 06:32:23.484812",43.706257,-90.843561,13.75,7.84,7.73,4.28,476,2.828,0.175,5.66
5089,"STN_044","2020-01-05 18:15:12.171858",43.704819,-90.842433,18.56,7.39,8.36,3.31,453,0.245,0.055,17.07
5215,"STN_044","2022-11-18 02:50:05.895115",43.709195,-90.844342,18.76,7.13,7.81,2.26,468.6,1.774,0.19,9.94
5283,"STN_044","2021-07-18 00:36:22.712784",43.704121,-90.843372,21.66,7.7,7.43,0.62,404,0.304,0.226,11.76
5313,"STN_044","2022-07-25 20:23:08.864337",43.707196,-90.844198,11.92,7.42,7.85,6.71,444.2,2.47,0.113,3.52
5317,"STN_044","2022-11-12 08:25:24.541392",43.705447,-90.844215,15.33,8.15,7.01,14.27,342.5,1.674,0.066,8.39
5367,"STN_044","2021-04-09 01:29:51.793346",43.705989,-90.843005,22.13,7.74,6.14,0.36,297.4,1.095,0.058,6.11
5394,"STN_044","2022-12-02 11:24:08.649086",43.707428,-90.84297,13.03,7.29,10.59,3.54,364.5,3.477,0.089,14.7
5470,"STN_044","2020-09-21 15:00:46.437205",43.70362,-90.843257,7,7.01,8.84,8.8,348.6,2.661,0.184,10.99
5513,"STN_044","2022-01-18 04:44:51.604076",43.707071,-90.843371,19.93,7.55,7.85,6.62,450.7,2.85,0.004,5.97
5529,"STN_044","2021-12-01 23:15:40.286685",43.705103,-90.844321,9.93,7.41,6.81,3.92,423.2,2.632,0.087,4.94
5552,"STN_044","2022-05-14 22:46:20.052137",43.707659,-90.844625,17.08,7.43,7.98,9.57,430.6,1.118,0.102,16.09
5632,"STN_044","2020-06-24 01:51:48.552428",43.704574,-90.842919,10.91,8.03,7.71,9.86,404.5,2.107,0.15,10.88
5650,"STN_044","2020-04-10 20:47:35.295047",43.705951,-90.842629,14.11,7.25,10.6,4.86,331.9,1.375,0.05,18.16
5699,"STN_044","2022-06-08 03:20:42.002497",43.706351,-90.844424,14.69,7.58,7.29,7.87,341.3,0.561,0.09,7.83
5728,"STN_044","2022-07-23 02:55:51.51722",43.706211,-90.843093,18.99,8.25,6.17,5.15,446.1,1.908,0.07,12.38
5735,"STN_044","2020-09-26 09:36:11.97967",43.703499,-90.844157,19.6,7.54,11.09,8.77,426,1.963,0.08,1.65
5800,"STN_044","2020-04-17 20:15:26.313818",43.706574,-90.84279,12.71,7.6,7.15,7.85,448,2.053,0.075,15.97
5929,"STN_044","2020-06-24 04:43:12.575403",43.706557,-90.845199,17.46,7.44,7.09,5.73,337,2.268,0.125,10.1
5967,"STN_044","2020-10-05 02:08:57.420756",43.707217,-90.844904,14.25,7.57,8.27,6.85,385.2,2.255,0.034,11.87
5977,"STN_044","2020-08-19 14:44:58.093586",43.706461,-90.844281,18.22,7.82,7.78,5.15,385.3,2.673,0.107,16.29
6002,"STN_044","2020-03-12 19:58:09.434228",43.706043,-90.844953,14.6,8,6.13,5.18,368.7,2.972,0.119,13.1
6039,"STN_044","2021-03-04 08:11:21.822427",43.706774,-90.842223,10.36,7.61,5.44,5.85,372.9,2.256,0.053,16.13
6142,"STN_044","2020-01-28 23:17:02.242749",43.706385,-90.843269,19.52,7.72,8.61,5.65,444.5,0.826,0.156,8.26
6157,"STN_044","2022-08-23 11:27:26.012751",43.707528,-90.844188,16.61,7.88,6.82,11.94,343.4,2.064,0.012,11.63
6205,"STN_044","2021-02-14 18:05:52.220439",43.706265,-90.844508,18.84,7.48,7.31,6.32,466.6,2.436,0.165,6.07
6241,"STN_044","2020-08-22 01:01:41.334601",43.706754,-90.845983,13.97,7.7,11.53,0.74,424.9,1.625,0.109,17.5
6264,"STN_044","2022-05-29 20:57:54.971549",43.707033,-90.843227,17.88,6.88,5.64,4.98,366.9,1.489,0.079,16.48
6278,"STN_044","2022-07-26 13:09:26.717894",43.705764,-90.844023,15.36,7.16,9.85,2.52,412,0.02,0.123,1.1
6286,"STN_044","2022-02-13 17:36:00.783485",43.707534,-90.842802,16.66,6.78,7.69,7.8,394.7,3.323,0.045,19.19
6366,"STN_044","2020-09-08 14:37:26.301126",43.707331,-90.844379,15.47,7.96,6.27,7.91,455.9,3.326,0.156,8.83
6377,"STN_044","2020-10-06 15:09:36.588826",43.70686,-90.84464,18.56,7.5,8.04,0.65,400.3,3.024,0.055,8.83
6445,"STN_044","2020-05-01 07:15:03.282353",43.707239,-90.843412,18.06,7.62,6.43,4.14,359.6,1.063,0.104,7.07
6480,"STN_044","2021-08-05 09:51:03.899133",43.705034,-90.844484,7.96,7.6,5.98,8.68,427.4,1.938,0.132,16.44
6497,"STN_044","2022-08-23 15:59:52.989866",43.706652,-90.842508,26.73,7.5,8.85,9.46,291.4,2.542,0.08,8.68
6603,"STN_044","2020-09-23 19:09:16.61459",43.70437,-90.84497,12.07,8.11,6.65,0.86,389.6,1.757,0.109,9.29
6694,"STN_044","2021-10-09 14:15:42.842475",43.708165,-90.843068,16.44,7.38,6.24,5.49,352.9,0.344,0.022,12.08
6768,"STN_044","2021-05-09 19:32:27.588276",43.705592,-90.844111,17.53,7.65,6.04,9.33,384.5,3.286,0.133,3.64
6770,"STN_044","2022-10-10 22:59:36.883985",43.706138,-90.844144,6.99,7.85,10.22,2.48,380.8,2.551,0.114,4.22
6828,"STN_044","2022-10-14 08:38:54.262388",43.706619,-90.843235,7.57,7.38,9.67,5.89,335.1,1.159,0.171,12.18
6985,"STN_044","2021-09-23 00:57:47.746107",43.707241,-90.84355,11.23,7.18,9.12,5.83,372.9,0.823,0.041,3.61
7007,"STN_044","2022-11-20 09:49:42.847832",43.706766,-90.844823,15.67,7.59,7.33,6.15,390.2,2.45,0.061,15.75
7016,"STN_044","2022-04-17 19:03:59.081289",43.706864,-90.844489,18.62,7.7,5.33,5.14,394.4,2.184,0.067,7.77
7032,"STN_044","2020-11-22 15:35:54.617342",43.705662,-90.845364,9.6,7.9,8.96,4.87,464.1,1.659,0.067,25.56
7054,"STN_044","2021-03-04 00:59:58.06602",43.707394,-90.842377,12.9,7.53,9.03,10.55,421.8,3.688,0.098,21.1
7089,"STN_044","2020-09-24 22:26:52.539701",43.706318,-90.842646,5.22,7.25,11.75,8.4,395.8,1.747,0.105,7.04
7106,"STN_044","2022-12-22 02:17:51.997558",43.706629,-90.844347,15.91,6.99,10.92,3.79,427.6,1.703,0.093,6.16
7116,"STN_044","2022-01-12 23:05:25.701667",43.70749,-90.84315,10.47,7.33,6.48,6.57,452.3,2.812,0.109,7.16
7145,"STN_044","2022-07-14 15:13:30.777638",43.70736,-90.84243,9.96,7.8,8.63,5.57,413.4,1.088,0.082,17.76
7247,"STN_044","2020-12-27 09:14:44.623606",43.70748,-90.844382,19.45,7.79,8.18,7.01,400.2,2.602,0.155,13.61
7284,"STN_044","2022-03-18 20:35:42.728866",43.706801,-90.843498,14.13,6.97,10.81,1.39,404.6,1.289,0.097,7.51
7317,"STN_044","2021-03-21 15:17:51.034826",43.707064,-90.845249,12.74,7.37,6.85,9.31,477,0.348,0.036,10.47
7429,"STN_044","2020-09-28 12:52:01.41077",43.704627,-90.843754,13.87,7.18,8.71,4.7,452.6,2.756,0.022,11.85
7581,"STN_044","2022-01-22 16:05:34.612696",43.70711,-90.843454,15.02,7.49,7.45,3.12,405.9,4.035,0.045,8.55
7659,"STN_044","2020-08-19 06:48:09.561977",43.705634,-90.842652,8.38,7.39,9.15,0.81,480.6,1.607,0.056,12.55
7743,"STN_044","2022-01-16 08:53:11.544118",43.708097,-90.844263,13.86,7.63,8.19,0.27,365.9,0.508,0.168,2.44
7913,"STN_044","2021-08-08 05:10:09.522175",43.706359,-90.843138,22.35,7.5,7.5,9.42,347,3.882,0.151,16.37
7937,"STN_044","2022-08-17 02:49:07.925364",43.705624,-90.843335,17.8,7.8,6.82,5.43,356.8,2.777,0.157,18.83
7952,"STN_044","2021-03-10 02:25:37.326799",43.708178,-90.841916,14.16,7.36,4.28,4.38,466.2,2.891,0.07,11.23
7971,"STN_044","2020-06-05 12:16:22.696259",43.707555,-90.844532,13.11,7.67,5.89,1.2,322.3,2.544,0.137,13.67
7973,"STN_044","2021-07-26 03:15:10.846216",43.70696,-90.845515,19.94,7.83,8.62,4.45,377.9,4.075,0.157,0.08
7981,"STN_044","2022-01-20 10:21:02.510922",43.705624,-90.844926,16.42,7.4,7.19,3.5,431.6,3.037,0.162,12.3
8022,"STN_044","2022-10-24 19:02:58.816176",43.705133,-90.842612,14.02,7.82,10.99,3.94,440.2,0.737,0.145,2.57
8044,"STN_044","2020-10-31 09:16:48.905008",43.70795,-90.843122,14.92,7.26,7.91,0.95,438.3,2.858,0.077,16.83
8111,"STN_044","2022-03-28 21:27:32.114938",43.704201,-90.843324,15.72,7.1,9.78,8.8,403.3,2.36,0.064,2.45
8132,"STN_044","2020-09-06 02:49:52.936988",43.705051,-90.8433,15.92,7.43,8.25,3.64,354,2.91,0.16,8.56
8177,"STN_044","2021-02-11 14:20:28.232901",43.706047,-90.844034,15.22,8,11.04,3.63,321.3,3.131,0.095,12.11
8180,"STN_044","2022-11-18 04:56:33.272187",43.707858,-90.844552,5.36,6.97,7.74,3.43,375.9,0.616,0.167,9.01
8237,"STN_044","2022-03-06 00:35:20.177396",43.705746,-90.844267,12.55,7.43,7.17,6.59,332.4,1.779,0.185,11.81
8454,"STN_044","2022-09-06 06:07:45.336482",43.706895,-90.842687,16.77,7.5,8.56,1.85,278.4,2.277,0.085,10.59
8518,"STN_044","2021-04-07 17:16:22.338097",43.70626,-90.844661,15.7,8,9.75,3.23,406.3,1.636,0.018,8.56
8567,"STN_044","2021-10-12 07:21:07.650544",43.707585,-90.843554,15.45,6.92,5.8,8.42,438.9,2.412,0.129,8.57
8587,"STN_044","2020-09-03 06:48:56.911751",43.706771,-90.84399,11.2,7.67,9.8,6.25,397.3,4.713,0.031,13.59
8616,"STN_044","2020-01-24 19:12:10.890711",43.707292,-90.844067,22.24,7.31,10.52,3.01,396.7,1.388,0.112,9.53
8621,"STN_044","2020-07-11 21:27:46.798523",43.706776,-90.844109,7.69,7.42,8.47,1.82,404.1,1.793,0.099,17.14
8729,"STN_044","2022-02-01 10:41:54.259171",43.707429,-90.843255,12.42,6.96,5.54,4.85,437.3,2.568,0.102,10.36
8731,"STN_044","2020-02-08 21:48:34.942708",43.706553,-90.843979,18.4,7.46,7.52,8.95,411.4,0.139,0.103,13.84
8776,"STN_044","2021-01-22 01:45:06.916666",43.70587,-90.843797,10.87,7.02,9.2,6.72,364.6,2.982,0.048,10.11
8812,"STN_044","2021-04-20 21:35:07.545116",43.707172,-90.844058,18.78,7.44,8.36,4.8,334.6,4.123,0.128,17.35
8831,"STN_044","2022-03-05 07:22:06.574304",43.705179,-90.844991,20.72,7.44,5.95,3.65,383.4,1.126,0.043,6.81
8833,"STN_044","2020-01-22 21:48:35.660005",43.706242,-90.844327,13.62,7.39,7.35,3.77,305.4,1.762,0.166,11.24
8963,"STN_044","2022-11-15 23:15:53.672169",43.706931,-90.841527,18.12,7.43,8.15,6.56,378.4,1.856,0.077,16.99
9028,"STN_044","2021-01-13 12:01:45.558048",43.707464,-90.844899,10.95,7.55,7.41,6.75,488.3,0.689,0.088,1.6
9052,"STN_044","2021-10-02 15:41:23.409785",43.705652,-90.844275,20.03,7.7,8.63,7.45,308.7,2.086,0.037,7.69
9136,"STN_044","2020-11-28 12:36:41.397333",43.706696,-90.841345,19.22,6.82,8.35,6.94,409.6,3.342,0.025,8.4
9292,"STN_044","2020-03-23 05:03:52.980926",43.70671,-90.843252,5.62,6.65,5.92,3.89,451.1,2.578,0.116,2.35
9307,"STN_044","2021-06-12 23:53:05.691062",43.706581,-90.845624,19.22,7.78,6.77,5,330.2,4.139,0.032,10.4
9336,"STN_044","2022-09-08 17:46:50.677124",43.706958,-90.842984,13.35,7.35,9.34,2.53,362.8,2.469,0.102,14.1
9440,"STN_044","2020-09-04 16:32:11.618719",43.705741,-90.845432,18.43,7.72,6.6,7.41,348.6,0.211,0.114,9.66
9491,"STN_044","2022-10-01 11:07:01.607624",43.704459,-90.843303,15.65,7.12,7.01,3.25,424.9,3.082,0.079,16.07
9524,"STN_044","2020-04-15 00:26:34.006743",43.705953,-90.842294,14.14,7.45,9.33,3.72,393.5,1.435,0.14,20.67
9623,"STN_044","2021-08-05 11:49:12.966897",43.706704,-90.84377,11.18,7.91,8.84,1.32,460.1,5.146,0.067,8.83
9867,"STN_044","2021-06-15 06:31:30.062872",43.706502,-90.844206,12.76,7.85,9.38,2.73,328,2.404,0.102,12.6
10042,"STN_044","2021-03-01 19:28:20.85262",43.707823,-90.844782,7.27,7.18,9.87,11.04,348.9,0.654,0.073,4.15
10126,"STN_044","2022-11-13 14:50:33.309209",43.705995,-90.844748,6.08,7.42,8.94,4.51,439.2,0.438,0.016,6.4
10145,"STN_044","2020-06-13 00:38:30.848077",43.705842,-90.843703,22.48,7.18,6.81,5.18,406.3,1.181,0.129,14.78
10150,"STN_044","2021-10-26 05:37:46.607856",43.707006,-90.842734,11.01,7.91,8.6,9.09,399,1.427,0.112,11.62
10233,"STN_044","2022-02-27 18:38:56.742506",43.708312,-90.844501,12.62,7.73,6.63,2.36,397.8,2.879,0.076,9.27
10277,"STN_044","2020-07-14 00:35:02.787327",43.706997,-90.844026,13.69,6.91,10.06,3.91,410.6,1.94,0.137,18.06
