"record_id","station_id","sample_datetime","latitude","longitude","water_temp_c","ph","dissolved_oxygen_mg_l","turbidity_ntu","conductivity_us_cm","nitrate_mg_l","phosphate_mg_l","chlorophyll_ug_l"
1428,"STN_045","2021-09-05 21:49:34.495091",37.327189,-84.15477,12.9,7.44,6.95,8.99,342.9,0.453,0.093,16.12
1452,"STN_045","2020-08-02 02:29:06.165638",37.323957,-84.1572,13.65,7.2,7.89,8.46,363.5,1.767,0.151,11.09
1479,"STN_045","2021-07-25 04:52:53.295126",37.325142,-84.155791,17.72,7.38,7.22,3.56,489.8,0.791,0.054,19.45
1566,"STN_045","2021-03-05 23:36:55.608998",37.323855,-84.157295,18.54,8.04,9.73,3.61,333.2,2.572,0.139,3.18
1584,"STN_045","2020-05-17 00:47:07.047993",37.325618,-84.153371,12.22,7.5,10.76,6.77,381,2.063,0.171,14.29
1585,"STN_045","2021-04-14 17:42:40.862285",37.32554,-84.156899,10.97,7.54,5.82,2.4,392.5,3.411,0.06,10.08
1661,"STN_045","2022-03-19 08:01:37.610347",37.323786,-84.155583,11.54,7.79,4.8,5.19,487.6,2.325,0.006,16.1
1742,"STN_045","2022-05-25 13:21:34.111998",37.326631,-84.157277,16.6,7.44,6.11,6.76,430.8,1.946,0.193,12.19
1846,"STN_045","2022-08-23 05:29:40.054048",37.324706,-84.156269,16.94,7.32,7.5,6.78,296.5,1.162,0.07,4.25
1854,"STN_045","2021-06-22 17:13:02.751048",37.32701,-84.156341,17.77,7.16,7.47,6.37,445.2,1.352,0.009,13.02
1943,"STN_045","2022-02-10 04:35:12.190341",37.325974,-84.155135,6.33,7.61,8.63,9.6,363.3,1.5,0.061,7.26
1958,"STN_045","2020-06-23 15:59:53.099622",37.326906,-84.158583,7.93,7.6,6.54,2.84,432,1.108,0.083,9.39
1962,"STN_045","2022-09-02 06:45:16.809263",37.326233,-84.15419,7.43,7.99,7.18,8.15,443.8,1.049,0.115,16.58
1980,"STN_045","2022-03-21 08:48:51.177315",37.325739,-84.154929,21.67,7.9,10.34,9.67,491.1,1.051,0.079,13.67
1983,"STN_045","2022-05-08 13:55:45.360417",37.325094,-84.155093,19.97,7.03,8.38,6.89,396.4,0.702,0.122,11.49
1986,"STN_045","2020-10-14 13:23:00.213281",37.325701,-84.156263,6.79,7.63,9.56,0.88,370.2,1.545,0.015,10.66
1988,"STN_045","2022-10-26 04:59:56.696109",37.324468,-84.157898,16.38,7.01,7.54,8.05,424.1,2.651,0.075,13.15
1999,"STN_045","2021-11-12 22:30:32.135493",37.324461,-84.156417,11.11,7.88,5.58,1.89,415.4,2.78,0.103,16.98
2027,"STN_045","2021-02-10 07:24:34.60605",37.324413,-84.157222,15.15,7.57,9.26,2.95,327.4,2.478,0.092,10.55
2098,"STN_045","2021-03-13 22:42:53.745914",37.325504,-84.156981,13.45,7.64,10.36,6.03,413.2,1.38,0.004,7.9
2139,"STN_045","2022-10-28 05:56:05.094213",37.32678,-84.156213,16.83,7.13,9.96,4.8,389.4,1.928,0.125,0.57
2157,"STN_045","2020-03-13 23:23:55.628557",37.32492,-84.155119,10.69,7.71,7.78,3.17,433.4,1.543,0.119,19.17
2289,"STN_045","2021-10-30 10:14:15.310797",37.324104,-84.157356,21.93,7.45,4.78,3.51,395.5,1.589,0.095,1.79
2301,"STN_045","2022-04-20 10:29:05.695386",37.325005,-84.156696,20.29,7.32,8.23,5.55,485,0.087,0.038,11.83
2357,"STN_045","2020-06-24 17:37:52.573143",37.324939,-84.156602,20.29,7.89,8.6,6.82,506.3,1.485,0.156,13.46
2376,"STN_045","2021-11-12 04:44:50.143452",37.326394,-84.155401,15.02,7.87,7.93,0.82,364.1,3.629,0.095,14.2
2394,"STN_045","2021-08-26 08:13:36.1151",37.325406,-84.154262,20.23,7.01,7.79,7.82,418.7,1.894,0.128,11.34
2424,"STN_045","2020-09-12 02:14:18.516338",37.324723,-84.154321,25.44,7.15,12.43,2.66,413.9,1.511,0.14,3.95
2430,"STN_045","2022-06-18 22:39:58.319949",37.326008,-84.156036,16.89,8.02,8.63,4.64,403.4,2.166,0.109,19.49
2519,"STN_045","2022-04-22 08:17:14.619366",37.323327,-84.154948,19.28,7.08,7.78,3.41,375.7,1.086,0.051,9.12
2525,"STN_045","2022-08-24 21:42:02.100583",37.325071,-84.15584,15.72,7.72,7.79,1.13,403.2,0.772,0.129,4.9
2564,"STN_045","2022-04-09 03:15:10.084563",37.326454,-84.155657,21.61,7.37,8.25,9.83,351.7,2.506,0.115,18.82
2719,"STN_045","2021-02-02 13:39:20.08111",37.323435,-84.154815,17.71,7.79,9.52,2.05,388.8,1.903,0.057,15.69
2736,"STN_045","2021-01-29 06:41:25.603738",37.327069,-84.155289,17.26,8.27,7.75,3.94,458.4,1.345,0.196,7.03
2816,"STN_045","2020-03-30 20:09:45.284648",37.327726,-84.155607,17.26,7.55,9.77,6.06,274.7,1.874,0.02,13.21
2867,"STN_045","2022-01-20 19:29:43.636218",37.325286,-84.156369,20.97,7.69,7.4,1.89,383.1,3.143,0.164,9.33
2926,"STN_045","2022-12-09 05:36:02.679552",37.326016,-84.155925,11.99,7.89,8.33,1.87,371.8,0.975,0.001,4.41
2976,"STN_045","2022-10-12 04:28:26.611591",37.32502,-84.156963,12.57,7.46,7.17,3.25,382.5,1.197,0.036,2.71
3011,"STN_045","2021-02-24 23:55:01.903528",37.325355,-84.155852,20.99,7.35,9.94,3.34,365.3,3.21,0.087,8.81
3015,"STN_045","2021-03-04 00:14:40.846298",37.324063,-84.156707,12.82,7.93,8.94,6.18,462.2,2.05,0.151,5.48
3094,"STN_045","2021-08-02 22:30:25.954114",37.32527,-84.157016,18.54,7.75,9.27,1.27,356.6,3.728,0.18,2.59
3101,"STN_045","2021-11-03 23:11:32.316053",37.325543,-84.156325,5.86,7.27,8.68,2.92,317.9,3.681,0.092,18.61
3247,"STN_045","2022-12-28 16:34:41.222514",37.32478,-84.156104,11.59,7.94,7.86,3.65,379.4,2.924,0.202,10.78
3263,"STN_045","2021-03-15 18:33:29.55124",37.327032,-84.152536,21.44,7.82,8.6,1.77,388.1,1.789,0.069,12.11
3270,"STN_045","2022-02-02 14:20:36.311091",37.326306,-84.157463,14.61,7.56,7.47,2.47,344.6,2.956,0.155,5.34
3364,"STN_045","2021-09-25 23:43:01.559457",37.326049,-84.154721,13.12,7.66,8.85,4.72,501.3,1.508,0.119,14.94
3392,"STN_045","2020-06-17 13:58:34.183883",37.324709,-84.152922,15.87,6.9,7.22,5.27,411.8,1.144,0.177,8.33
3440,"STN_045","2021-03-29 06:48:05.973946",37.325686,-84.155181,13.17,7.92,10.38,6.42,449.5,2.596,0.141,16.29
3457,"STN_045","2022-10-17 01:38:38.148648",37.324865,-84.155622,13.58,7.7,10.69,0.73,448.9,1.694,0.055,8.51
3504,"STN_045","2021-06-07 12:23:57.601013",37.32586,-84.156493,3.02,7.97,7.95,2.55,425,2.371,0.063,11.62
3550,"STN_045","2022-04-25 20:30:51.140667",37.325803,-84.155027,17.91,7.49,7.74,3.4,386.6,3.335,0.11,15.67
3718,"STN_045","2021-01-29 22:00:37.883949",37.325171,-84.154198,17.61,7.41,6.97,1.32,398.8,1.29,0.162,15.9
3787,"STN_045","2021-05-11 21:49:13.763098",37.324641,-84.155699,14.2,7.29,5.83,5.15,455.3,0.191,0.121,3.98
3830,"STN_045","2022-10-14 06:21:13.874784",37.324199,-84.156225,12.43,7.45,7.98,3.3,379.2,4.567,0.121,9.19
3845,"STN_045","2022-10-15 20:44:37.037957",37.325336,-84.155562,7.28,8.06,7.99,2.81,444,2.484,0.081,20.09
3866,"STN_045","2022-02-18 09:13:29.351876",37.323559,-84.155448,18.04,8.01,8.92,6.31,409.1,2.206,0.181,14.87
3889,"STN_045","2021-03-03 18:31:02.423131",37.325074,-84.156752,19.44,7.61,7.47,4.5,420.9,0.138,0.064,11.7
3937,"STN_045","2022-07-03 03:02:11.896066",37.324881,-84.156132,16.79,7,10.43,2.51,265,4.112,0.128,18.12
3942,"STN_045","2020-07-30 14:46:21.033189",37.326344,-84.155753,12.53,7.38,5.08,7.34,351.3,2.622,0.126,17.66
3955,"STN_045","2021-09-11 17:58:57.955959",37.326321,-84.156782,13.26,7.51,8.1,5.53,370.9,1.759,0.171,8.87
3979,"STN_045","2020-09-22 06:19:42.43899",37.324857,-84.156274,21.08,7.53,9.7,0.82,398.2,1.002,0.084,11.29
3981,"STN_045","2020-08-16 02:05:47.65544",37.324076,-84.155789,13.72,7.5,6.9,4.16,413.6,2.613,0.156,10.53
4166,"STN_045","2021-05-20 03:08:35.927859",37.325053,-84.155796,12.51,7.27,9.22,1.51,387.7,0.666,0.061,1.33
4188,"STN_045","2022-08-10 18:30:42.040019",37.324893,-84.156483,9.24,7.42,9.63,5.43,352.9,3.058,0.091,9.18
4252,"STN_045","2021-11-19 02:33:49.360662",37.325413,-84.154545,8.8,7.41,7.33,11.05,409.4,0.932,0.157,11.81
4302,"STN_045","2021-09-26 11:55:06.218612",37.325551,-84.155477,16.21,7.24,7.45,5.4,413.6,2.075,0.13,8.37
4358,"STN_045","2020-04-14 09:26:36.789971",37.325456,-84.15622,14.92,7.09,6.92,1.29,430.2,2.272,0.057,19.65
4387,"STN_045","2020-04-13 20:52:56.200609",37.324109,-84.155973,8.89,7.54,6.99,2.99,424.7,0.974,0.072,9.76
4393,"STN_045","2021-12-17 19:09:11.500858",37.325297,-84.155758,14.07,7.69,8.16,7.13,420.4,3.121,0.084,8.54
4410,"STN_045","2022-08-04 15:59:00.667357",37.324646,-84.156147,17.53,7.7,7.53,7.45,527,3.173,0.053,12.92
4416,"STN_045","2020-11-19 07:01:34.567528",37.327351,-84.155849,22.2,7.22,6.32,8.88,384.4,2.298,0.12,5.16
4439,"STN_045","2022-05-26 10:39:04.665462",37.326138,-84.155274,6.39,7.71,9.48,4.93,410.5,2.31,0.154,8.82
4442,"STN_045","2021-04-21 00:54:58.798422",37.325813,-84.154298,16.68,7.75,8.6,1.99,395,0.973,0.092,0.2
4448,"STN_045","2022-02-28 02:26:59.716615",37.324133,-84.154185,18.06,7.48,8.24,7.81,395.6,3.516,0.147,2.52
4596,"STN_045","2021-11-23 22:31:25.878794",37.324504,-84.156262,15.69,7.4,11.47,8.14,455.1,0.495,0.031,16
4702,"STN_045","2020-08-20 00:23:30.352499",37.324592,-84.156488,11.03,7.36,7.23,9.17,446.9,2.98,0.076,10.69
4715,"STN_045","2021-06-28 17:48:30.679036",37.32369,-84.155505,21.78,7.86,7.96,9,463.9,0.524,0.156,3.53
4750,"STN_045","2021-10-08 03:48:19.025253",37.326442,-84.155624,21.29,8.27,8.9,8.01,366,0.997,0.13,5.2
4878,"STN_045","2020-09-18 10:27:40.155898",37.325946,-84.156256,20.5,8.07,5.12,1.66,443.5,1.46,0.105,11.67
4978,"STN_045","2020-01-24 05:23:10.031058",37.325282,-84.157244,17.33,7.08,6.55,1.71,315.5,1.469,0.095,12.26
5025,"STN_045","2020-04-25 19:11:20.540914",37.326583,-84.155537,17.73,7.42,9.83,9.39,439,2.407,0.015,17.05
5026,"STN_045","2020-06-04 18:15:39.333127",37.324282,-84.154801,19.63,7.59,7.23,0.36,460.9,0.57,0.075,7.13
5078,"STN_045","2020-07-25 09:21:59.123161",37.324729,-84.157221,20.97,8.11,8.28,6.23,338.1,3.425,0.088,7.7
5103,"STN_045","2020-12-12 00:40:12.695403",37.325142,-84.155035,10.6,6.87,7.02,4.42,491.6,2.235,0.081,8.45
5129,"STN_045","2021-05-20 18:25:47.100098",37.326677,-84.15586,15.31,7.51,8.16,6.04,412.2,3.311,0.041,6.41
5192,"STN_045","2020-06-25 02:30:54.307638",37.32465,-84.155074,17.84,7.25,10.17,1.51,400.3,2.281,0.009,6.67
5255,"STN_045","2022-03-29 14:06:53.866346",37.325429,-84.155746,6.6,7.48,5.63,1.18,465.6,2.446,0.105,12.76
5336,"STN_045","2022-09-22 08:14:27.097583",37.324562,-84.153946,8.56,7.27,8.54,3.88,354.9,0.863,0.119,8.75
5389,"STN_045","2021-03-25 01:57:03.897046",37.324315,-84.153965,8.03,7.65,10.48,10.29,461.9,0.433,0.071,10.98
5431,"STN_045","2020-02-27 11:00:27.439313",37.325447,-84.155752,9.96,7.08,5.4,11.61,362.8,2.511,0.111,17.83
5501,"STN_045","2021-08-19 17:56:32.594205",37.325311,-84.154715,26.6,7.58,8.86,2.77,326.5,2.415,0.046,15.42
5505,"STN_045","2021-06-24 00:02:13.492336",37.325054,-84.156115,15.52,7.65,7.67,6.98,494.4,0.467,0.033,15.22
5506,"STN_045","2021-10-20 00:02:45.181703",37.323919,-84.156652,12.58,7.67,6.41,3.15,375.7,2.174,0.134,14.2
5600,"STN_045","2020-06-30 20:18:04.414369",37.324843,-84.156931,14.49,7.59,8.9,9.66,339.7,2.645,0.126,11.23
5615,"STN_045","2022-12-03 15:18:41.017516",37.325596,-84.156747,17.97,7.85,7.12,10.38,301.2,0.707,0.004,8.43
5622,"STN_045","2020-11-04 13:46:36.881094",37.325064,-84.156866,14.36,7.45,6.58,1.12,374.8,2.05,0.19,14.93
5623,"STN_045","2022-02-16 18:57:52.029267",37.3253,-84.154621,22.25,7.88,7.3,8.14,387.7,3.205,0.067,10.75
5711,"STN_045","2021-10-04 22:18:52.888712",37.325651,-84.15496,17.78,7.46,11,11.11,369.1,1.376,0.072,5.83
5730,"STN_045","2020-12-30 23:28:51.586075",37.32682,-84.156508,16.34,7.33,6.48,6.97,449,1.899,0.102,9.68
5745,"STN_045","2022-01-20 07:24:44.308793",37.327272,-84.156639,16.67,7.54,9.1,4.48,352,2.54,0.035,10.75
5761,"STN_045","2021-06-17 05:38:09.113387",37.324461,-84.154603,22.1,7.69,7.66,8.34,367.5,2.107,0.148,22.58
5825,"STN_045","2022-03-01 16:34:00.40292",37.32402,-84.156617,17.3,7.15,8.26,2.67,401.8,1.503,0.094,5.78
5826,"STN_045","2022-11-01 22:39:03.790352",37.325483,-84.153557,14.09,7.68,8.33,4.28,432.4,1.891,0.094,18.72
5847,"STN_045","2020-06-03 04:33:00.24692",37.324492,-84.156022,15.98,7.31,6.54,7.49,443.4,3.902,0.061,13.42
5889,"STN_045","2021-09-26 09:37:38.540958",37.324734,-84.157164,16.8,7.06,8.99,13.15,411.4,2.653,0.048,13.06
5896,"STN_045","2020-04-01 06:01:24.11622",37.324541,-84.156646,12.51,7.54,5.75,2.73,322.5,2.502,0.089,16.02
5906,"STN_045","2022-04-06 07:55:25.670844",37.326659,-84.154452,23.11,7.13,9.79,8.13,429,2.565,0.073,0.18
5940,"STN_045","2021-07-13 08:34:29.548535",37.325443,-84.155714,20.31,7.62,9.44,0.25,382,2.425,0.071,21.25
5947,"STN_045","2020-11-12 08:34:53.221671",37.327569,-84.153004,13.39,7.84,8.77,4.92,425.7,1.397,0.127,8.11
6030,"STN_045","2022-06-12 11:07:34.460614",37.327008,-84.154964,13.65,7.83,8.74,8.38,385.7,0.64,0.12,10.45
6032,"STN_045","2020-08-26 01:09:05.89095",37.324966,-84.157079,16.07,7.35,8,6.76,465.9,2.349,0.178,13.67
6151,"STN_045","2022-09-20 05:42:48.737197",37.324402,-84.154561,17.03,7.78,9.43,7.04,396.8,0.686,0.156,6.06
6242,"STN_045","2021-03-18 05:31:46.365332",37.327349,-84.154035,13.71,7.49,6.49,11.77,435,1.84,0.098,4.42
6245,"STN_045","2020-05-21 06:48:33.013268",37.324643,-84.156852,16.73,7.29,4,7.07,442,2.653,0.109,10.25
6263,"STN_045","2021-09-21 08:31:31.95334",37.324662,-84.153571,9.77,7.7,6.5,0.33,370.6,0.175,0.142,6.37
6314,"STN_045","2021-05-23 15:08:10.905143",37.324879,-84.15477,13.49,7.39,9.69,6.52,415.8,1.698,0.114,5.28
6469,"STN_045","2021-04-12 20:40:16.229998",37.327452,-84.15703,9.96,7.83,7.09,10.08,374.8,1.111,0.049,5.82
6498,"STN_045","2021-10-15 00:05:21.772083",37.324436,-84.156304,18.93,7.3,9.29,2.52,382.5,1.463,0.207,5.77
6500,"STN_045","2020-03-29 15:35:19.701076",37.326023,-84.155697,27.13,6.99,6.34,1.44,442.1,2.39,0.051,17.76
6571,"STN_045","2022-02-07 19:26:18.313796",37.323386,-84.155935,14.12,7.68,3.62,1.51,409.4,1.869,0.157,15.59
6606,"STN_045","2020-11-24 11:49:02.853776",37.325456,-84.15707,16.96,7.92,5.73,4.22,477.7,1.839,0.146,3.76
6696,"STN_045","2022-10-28 04:23:53.600981",37.324363,-84.154359,16.72,7.88,7.91,5.01,440.8,3.145,0.129,13.54
6895,"STN_045","2022-01-31 16:48:35.303707",37.324268,-84.154902,13.01,7.43,10.2,7.88,387,2.92,0.196,5.53
6990,"STN_045","2022-08-05 07:28:13.795547",37.325564,-84.155435,15.31,7.59,6.39,0.32,475,1.981,0.05,12.53
7015,"STN_045","2022-01-25 07:38:31.186525",37.325064,-84.156076,20.62,7.41,6.62,5.72,299.1,1.964,0.14,11.84
7053,"STN_045","2021-12-28 21:31:56.416461",37.32508,-84.1555,21.02,7.35,11.66,3.99,383.7,2.534,0.052,13.35
7058,"STN_045","2022-09-17 11:52:01.158441",37.326695,-84.154725,7.97,7.55,8.85,3.4,367.7,1.936,0.101,18.06
7075,"STN_045","2020-10-05 13:36:14.663589",37.32194,-84.154959,12.93,7.18,5.42,3.72,393.2,2.551,0.112,12.96
7096,"STN_045","2021-12-26 09:02:32.870404",37.324555,-84.154886,10.65,7.67,11.28,5.08,520.8,1.936,0.087,2.74
7169,"STN_045","2022-01-10 16:31:04.889489",37.326286,-84.155504,12.5,7.46,9.26,8.31,406.7,1.941,0.118,18.27
7220,"STN_045","2021-09-23 04:17:52.810744",37.323149,-84.155593,22.15,7.75,8.56,8.43,397.7,3.208,0.129,6.68
7328,"STN_045","2021-09-13 02:36:55.245129",37.324824,-84.156398,6.75,7.58,7.94,4.08,385.5,2.326,0.1,12.59
7344,"STN_045","2020-07-08 16:56:48.563896",37.327538,-84.155583,14.72,7.35,9.35,0.32,472.9,3.4,0.177,13.99
7416,"STN_045","2020-06-04 10:26:05.82541",37.32573,-84.155877,13.3,7.6,7.47,8.77,501.9,3.331,0.124,14.73
7472,"STN_045","2020-04-02 22:09:44.739804",37.32577,-84.155267,11.14,7.46,8.26,9.88,342.3,0.974,0.113,0.24
7716,"STN_045","2021-12-11 12:46:34.675588",37.324957,-84.15546,16.11,7.36,7.44,1.24,467.9,2.316,0.105,16.76
7764,"STN_045","2020-09-26 09:51:53.925677",37.323433,-84.155975,11.16,7.7,6.92,6.58,410.9,3.143,0.008,8.17
7801,"STN_045","2020-08-14 08:46:46.732888",37.323614,-84.155661,13.33,7.82,5.18,4.61,302.2,2.9,0.128,12.77
7856,"STN_045","2020-01-30 00:52:39.902313",37.325086,-84.155289,10.2,7.54,7.91,3.53,298.1,3.367,0.079,5.62
7858,"STN_045","2020-03-16 11:38:03.529611",37.326102,-84.156498,5.97,7.46,7.51,4.46,377.4,0.972,0.004,10.53
7892,"STN_045","2022-04-01 20:22:44.715303",37.325274,-84.155675,17.35,7.2,7.76,5.97,510.2,1.271,0.151,11.71
7898,"STN_045","2022-08-21 11:18:52.507128",37.324232,-84.157173,16.9,7.73,6.78,6.1,422.9,0.51,0.023,15.38
7957,"STN_045","2021-07-29 01:45:55.536942",37.32339,-84.157301,20.49,7.38,7.38,5.99,363.8,2.626,0.135,16.09
8071,"STN_045","2021-11-15 20:28:57.116159",37.323558,-84.156328,14.41,7.65,7.57,0.82,422.8,1.617,0.128,9.08
8130,"STN_045","2022-01-17 00:39:20.256721",37.324924,-84.157006,19.93,7.43,8.8,3.49,426.9,2.342,0.155,1.51
8379,"STN_045","2022-06-29 07:51:47.723746",37.325096,-84.156219,17.16,7.57,7.42,7.21,426.8,1.226,0.123,8.05
8399,"STN_045","2021-05-07 21:11:30.098027",37.327356,-84.156635,16.52,7.98,8.61,3.07,449.8,3.063,0.079,7.54
8430,"STN_045","2022-11-01 05:41:46.010681",37.325105,-84.156523,14.09,7.24,9.4,4.26,340.2,3.097,0.083,13.67
8500,"STN_045","2020-04-12 10:39:59.36933",37.324961,-84.156527,16.98,7.33,8.69,5.21,390.9,1.328,0.167,5.93
8576,"STN_045","2021-01-22 20:11:19.372591",37.324774,-84.156564,17.74,7.38,8.26,4.91,342.8,2.217,0.108,5.38
8626,"STN_045","2020-08-19 17:36:55.069914",37.32534,-84.157624,18.08,7.64,9.67,8.38,416.8,0.688,0.145,14.61
8650,"STN_045","2020-03-12 23:33:51.0481",37.325524,-84.155873,19.37,7.81,6.33,2.23,419.5,0.757,0.064,7.08
8677,"STN_045","2020-11-30 10:42:01.479269",37.325946,-84.154654,18.98,7.31,10.82,4.05,425.2,3.428,0.076,15.35
8759,"STN_045","2020-08-14 03:57:50.51642",37.325829,-84.157345,19.34,7.36,6.61,6.74,380.2,2.566,0.172,8.67
8796,"STN_045","2022-02-21 06:22:43.751987",37.325741,-84.156611,18.98,7.69,7,9.09,354.4,1.011,0.096,10.33
8834,"STN_045","2021-06-02 21:28:56.859781",37.326307,-84.15433,19.31,7.91,8.19,1.5,409.4,1.624,0.04,13.12
9009,"STN_045","2020-05-28 03:04:09.698102",37.324633,-84.154167,10.5,7.5,8.98,9.71,379.9,0.528,0.09,10.56
9040,"STN_045","2020-12-23 05:35:15.93229",37.325037,-84.154502,14.53,7.72,4.44,1.95,419.1,2.677,0.183,7.26
9049,"STN_045","2022-01-31 22:57:29.735248",37.324446,-84.157072,11.28,7.37,7.34,3.35,408.2,2.587,0.116,8.76
9100,"STN_045","2022-08-30 09:41:25.642764",37.325633,-84.156547,21.36,7.83,7.69,6.11,391.4,2.177,0.071,12.34
9116,"STN_045","2020-07-11 15:25:22.762873",37.323225,-84.157649,12.45,7.88,6.49,6.37,424.8,2.089,0.066,12.36
9118,"STN_045","2021-06-08 11:03:38.953925",37.325576,-84.155074,21.8,7.87,6.74,3.58,393.9,2.084,0.103,3.48
9227,"STN_045","2022-02-22 07:39:20.401748",37.326952,-84.154943,12.77,7.43,7.23,0.83,484.5,2.342,0.04,10.72
9260,"STN_045","2022-04-27 09:58:15.617169",37.326036,-84.154349,20.65,7.39,11.55,8.39,345.1,3.925,0.064,8.77
9309,"STN_045","2020-02-15 00:46:24.815613",37.32483,-84.1547,10.42,7.12,8.86,2.38,372.7,0.999,0.09,5.09
9316,"STN_045","2020-01-12 09:07:09.442108",37.325278,-84.15602,9.86,7.85,8.57,8.23,375.8,4.083,0.173,8.05
9320,"STN_045","2022-11-29 00:24:56.558006",37.326239,-84.155264,19.84,7.97,7.63,12.35,422.8,0.932,0.174,9.01
9342,"STN_045","2021-04-30 13:35:20.289472",37.323664,-84.155901,6.97,7.66,7.26,8.22,393.1,2.408,0.042,1.49
9402,"STN_045","2021-08-05 10:32:40.578107",37.325673,-84.156929,13.24,7.07,9.49,3.7,449.5,4.71,0.075,15.67
9430,"STN_045","2022-08-18 21:47:58.626229",37.326901,-84.155217,9.27,7.6,8.56,4.08,492.1,1.507,0.035,2.59
9503,"STN_045","2020-12-21 11:27:25.531663",37.324347,-84.155113,11.26,7.34,6.28,11.13,356,0.919,0.103,11.41
9532,"STN_045","2022-06-17 18:35:45.941689",37.325027,-84.155481,18.89,7.62,8.72,9.47,350,2.762,0.099,7.21
9663,"STN_045","2020-03-02 23:39:54.275661",37.32461,-84.156794,22.95,7.17,4.84,1.87,314.2,3.751,0.088,19.05
